,reps,interop_compute_ms,globaldb_ms,trial,runtime_ns
99,50,50,100,9,21925121322
100,50,50,25,0,18616817183
101,50,50,25,1,18613398792
102,50,50,25,10,18669967428
103,50,50,25,11,18561002882
104,50,50,25,12,18577165350
105,50,50,25,13,18567076420
106,50,50,25,14,18598245977
107,50,50,25,15,18612220192
108,50,50,25,16,18617415719
109,50,50,25,17,18645552772
110,50,50,25,18,18613106393
111,50,50,25,19,18559251003
112,50,50,25,2,18585759506
113,50,50,25,20,18576768659
114,50,50,25,21,18585804529
115,50,50,25,22,18656532659
116,50,50,25,23,18625124564
117,50,50,25,24,18604404876
118,50,50,25,25,18529746847
119,50,50,25,26,18554030470
120,50,50,25,27,18585757297
121,50,50,25,28,18617605938
122,50,50,25,29,18620869692
123,50,50,25,3,18541300604
124,50,50,25,30,18561750175
125,50,50,25,31,18597228231
126,50,50,25,32,18540973125
127,50,50,25,33,18570085276
128,50,50,25,34,18540757719
129,50,50,25,35,18536583464
130,50,50,25,36,18581041281
131,50,50,25,37,18601514704
132,50,50,25,38,18609856270
133,50,50,25,39,18697326880
134,50,50,25,4,18549038969
135,50,50,25,40,18625374094
136,50,50,25,41,18605609022
137,50,50,25,42,18585786470
138,50,50,25,43,18636648568
139,50,50,25,44,18545479202
140,50,50,25,45,18625647674
141,50,50,25,46,18617426069
142,50,50,25,47,18602241770
143,50,50,25,48,18605371337
144,50,50,25,49,18565079614
145,50,50,25,5,18612454394
146,50,50,25,6,18609292199
147,50,50,25,7,18604867383
148,50,50,25,8,18640684424
149,50,50,25,9,18585032882
150,50,50,50,0,16776265622
151,50,50,50,1,16789090719
152,50,50,50,10,16833347528
153,50,50,50,11,16817670725
154,50,50,50,12,16829453953
155,50,50,50,13,16809031468
156,50,50,50,14,16769044028
157,50,50,50,15,16757645230
158,50,50,50,16,16753152686
159,50,50,50,17,16796509021
160,50,50,50,18,16821277491
161,50,50,50,19,16825116038
162,50,50,50,2,16817844722
163,50,50,50,20,16782078945
164,50,50,50,21,16805199012
165,50,50,50,22,16813049865
166,50,50,50,23,16841434601
167,50,50,50,24,16824991508
168,50,50,50,25,16809267059
169,50,50,50,26,16797902143
170,50,50,50,27,16790189793
171,50,50,50,28,16929776268
172,50,50,50,29,16845081621
173,50,50,50,3,16848730233
174,50,50,50,30,16826190079
175,50,50,50,31,16833841729
176,50,50,50,32,16853005889
177,50,50,50,33,16824956622
178,50,50,50,34,16773804663
179,50,50,50,35,16785238601
180,50,50,50,36,16808431596
181,50,50,50,37,16848799903
182,50,50,50,38,16859417047
183,50,50,50,39,16829723951
184,50,50,50,4,16809208810
185,50,50,50,40,16837043226
186,50,50,50,41,16812743892
187,50,50,50,42,16833227741
188,50,50,50,43,16796725309
189,50,50,50,44,16773833928
190,50,50,50,45,16829294550
191,50,50,50,46,16840863124
192,50,50,50,47,16856279987
193,50,50,50,48,16825132527
194,50,50,50,49,16804826221
195,50,50,50,5,16851347592
196,50,50,50,6,16857593975
197,50,50,50,7,16794234594
198,50,50,50,8,16780832743
199,50,50,50,9,16841621073
200,50,50,75,0,19250256610
201,50,50,75,1,19281205495
202,50,50,75,10,19278007539
203,50,50,75,11,19281531372
204,50,50,75,12,19245307584
205,50,50,75,13,19228810682
206,50,50,75,14,19239038078
207,50,50,75,15,19253474737
208,50,50,75,16,19375999506
209,50,50,75,17,19273340519
210,50,50,75,18,19273816359
211,50,50,75,19,19260622537
212,50,50,75,2,19300475197
213,50,50,75,20,19213177276
214,50,50,75,21,19261151694
215,50,50,75,22,19321787960
216,50,50,75,23,19285312390
217,50,50,75,24,19238131883
218,50,50,75,25,19226019016
219,50,50,75,26,19257394296
220,50,50,75,27,19289530083
221,50,50,75,28,19321786437
222,50,50,75,29,19289324124
223,50,50,75,3,19261710233
224,50,50,75,30,19276761942
225,50,50,75,31,19272688270
226,50,50,75,32,19257345190
227,50,50,75,33,19217725245
228,50,50,75,34,19240787456
229,50,50,75,35,19284426383
230,50,50,75,36,19268829536
231,50,50,75,37,19269538472
232,50,50,75,38,19270085255
233,50,50,75,39,19349435184
234,50,50,75,4,19241364361
235,50,50,75,40,19293662794
236,50,50,75,41,19225224832
237,50,50,75,42,19285768431
238,50,50,75,43,19259522930
239,50,50,75,44,19250084697
240,50,50,75,45,19224708837
241,50,50,75,46,19280919221
242,50,50,75,47,19253344419
243,50,50,75,48,19244687856
244,50,50,75,49,19308475571
245,50,50,75,5,19301392220
246,50,50,75,6,19249196802
247,50,50,75,7,19241931691
248,50,50,75,8,19269133027
249,50,50,75,9,19265410789
