,reps,interop_compute_ms,globaldb_ms,trial,runtime_ns
272,100,50,50,29,19096689086
273,100,50,50,3,19201190938
274,100,50,50,30,19092821351
275,100,50,50,31,19093058099
276,100,50,50,32,19149404848
277,100,50,50,33,19125954851
278,100,50,50,34,19102099536
279,100,50,50,35,19097520659
280,100,50,50,36,19096809514
281,100,50,50,37,19112862209
282,100,50,50,38,19120602589
283,100,50,50,39,19116520347
284,100,50,50,4,19092715226
285,100,50,50,40,19103790098
286,100,50,50,41,19118027465
287,100,50,50,42,19133702746
288,100,50,50,43,19129185288
289,100,50,50,44,19119191498
290,100,50,50,45,19116570895
291,100,50,50,46,19112772476
292,100,50,50,47,19105904867
293,100,50,50,48,19093880181
294,100,50,50,49,19085287807
295,100,50,50,5,19084698938
296,100,50,50,6,19089714340
297,100,50,50,7,19095381318
298,100,50,50,8,19084580200
299,100,50,50,9,19088687286
300,105,0,50,0,20032458457
301,105,0,50,1,20024972100
302,105,0,50,10,20028565412
303,105,0,50,11,20056409164
304,105,0,50,12,20025908126
305,105,0,50,13,20048762812
306,105,0,50,14,20022199969
307,105,0,50,15,20036973216
308,105,0,50,16,20021564344
309,105,0,50,17,20029268818
310,105,0,50,18,20040412524
311,105,0,50,19,20057934070
312,105,0,50,2,20025095210
313,105,0,50,20,20058167728
314,105,0,50,21,20029311064
315,105,0,50,22,20065063853
316,105,0,50,23,20077867654
317,105,0,50,24,20056331051
318,105,0,50,25,20049403588
319,105,0,50,26,20017275584
320,105,0,50,27,20021659471
321,105,0,50,28,20028587129
322,105,0,50,29,20040088008
323,105,0,50,3,20133484083
324,105,0,50,30,20045964050
325,105,0,50,31,20033515111
326,105,0,50,32,20028271022
327,105,0,50,33,20037661517
328,105,0,50,34,20036815984
329,105,0,50,35,20012437987
330,105,0,50,36,20021192833
331,105,0,50,37,20035806446
332,105,0,50,38,20121210239
333,105,0,50,39,20057080488
334,105,0,50,4,20036514102
335,105,0,50,40,20029622496
336,105,0,50,41,20028410973
337,105,0,50,42,20028700331
338,105,0,50,43,20021633517
339,105,0,50,44,20028878419
340,105,0,50,45,20028685817
341,105,0,50,46,20033218083
342,105,0,50,47,20033680119
343,105,0,50,48,20033184906
344,105,0,50,49,20032372676
345,105,0,50,5,20028890954
346,105,0,50,6,20044964254
347,105,0,50,7,20045407052
348,105,0,50,8,20029706334
349,105,0,50,9,20045306609
350,105,100,50,0,25021333214
351,105,100,50,1,25001923242
352,105,100,50,10,24997190123
353,105,100,50,11,25045166132
354,105,100,50,12,25041911428
355,105,100,50,13,25001791279
356,105,100,50,14,25041450444
357,105,100,50,15,25012537702
358,105,100,50,16,24973843476
359,105,100,50,17,25013319086
360,105,100,50,18,24964260496
361,105,100,50,19,24993925928
362,105,100,50,2,25021346485
363,105,100,50,20,25004852731
364,105,100,50,21,25021122303
365,105,100,50,22,25001084775
366,105,100,50,23,25040915688
367,105,100,50,24,25041996138
368,105,100,50,25,24984494329
369,105,100,50,26,24975881213
370,105,100,50,27,25048583142
371,105,100,50,28,24991656197
372,105,100,50,29,25001174603
373,105,100,50,3,25022479044
374,105,100,50,30,24982007065
375,105,100,50,31,25009054191
376,105,100,50,32,25042369448
377,105,100,50,33,24977065188
378,105,100,50,34,25001285910
379,105,100,50,35,25045448056
380,105,100,50,36,24992745816
381,105,100,50,37,25013627034
382,105,100,50,38,25045529728
383,105,100,50,39,24968656552
384,105,100,50,4,24992884995
385,105,100,50,40,25017192621
386,105,100,50,41,25008086847
387,105,100,50,42,25021426903
388,105,100,50,43,24968393269
389,105,100,50,44,25013503139
390,105,100,50,45,25013674812
391,105,100,50,46,24985964938
392,105,100,50,47,25013340247
393,105,100,50,48,25001568890
394,105,100,50,49,24996095522
395,105,100,50,5,25009354627
396,105,100,50,6,25005349303
397,105,100,50,7,24993163351
398,105,100,50,8,25020874743
399,105,100,50,9,25001555003
400,105,50,50,0,20029391896
401,105,50,50,1,20037604389
402,105,50,50,10,20034122830
403,105,50,50,11,20036608727
404,105,50,50,12,20032721377
405,105,50,50,13,20037769177
406,105,50,50,14,20041253658
407,105,50,50,15,20029928309
408,105,50,50,16,20053910835
409,105,50,50,17,20044323980
410,105,50,50,18,20049228802
411,105,50,50,19,20037208520
412,105,50,50,2,20044770398
413,105,50,50,20,20033334155
414,105,50,50,21,20040523103
415,105,50,50,22,20049681931
416,105,50,50,23,20060569814
417,105,50,50,24,20057504957
418,105,50,50,25,20053912674
419,105,50,50,26,20053635035
420,105,50,50,27,20064680955
421,105,50,50,28,20037293451
422,105,50,50,29,20040338303
423,105,50,50,3,20032167820
424,105,50,50,30,20073035112
425,105,50,50,31,20085649114
426,105,50,50,32,20109436979
427,105,50,50,33,20036959673
428,105,50,50,34,20030080798
429,105,50,50,35,20029907019
430,105,50,50,36,20033571642
431,105,50,50,37,20152928486
432,105,50,50,38,20033450286
433,105,50,50,39,20032664968
434,105,50,50,4,20062023329
435,105,50,50,40,20041724185
436,105,50,50,41,20042160826
437,105,50,50,42,20032604794
438,105,50,50,43,20036491330
439,105,50,50,44,20048744356
440,105,50,50,45,20057394754
441,105,50,50,46,20061473283
442,105,50,50,47,20062753830
443,105,50,50,48,20025082669
444,105,50,50,49,20033238453
445,105,50,50,5,20032812164
446,105,50,50,6,20035550390
447,105,50,50,7,20033272909
448,105,50,50,8,20144398284
449,105,50,50,9,20041415809
450,10,0,50,0,2157405563
451,10,0,50,1,2156079186
452,10,0,50,10,2154436046
453,10,0,50,11,2153081447
454,10,0,50,12,2152692523
455,10,0,50,13,2153073256
456,10,0,50,14,2155928101
457,10,0,50,15,2152967629
458,10,0,50,16,2155959706
459,10,0,50,17,2156262894
460,10,0,50,18,2152622688
461,10,0,50,19,2156060926
462,10,0,50,2,2153303121
463,10,0,50,20,2153110353
464,10,0,50,21,2153340668
465,10,0,50,22,2155418317
466,10,0,50,23,2156153173
467,10,0,50,24,2159743565
468,10,0,50,25,2153032316
469,10,0,50,26,2155951255
470,10,0,50,27,2156808889
471,10,0,50,28,2157359822
472,10,0,50,29,2156086756
473,10,0,50,3,2152816511
474,10,0,50,30,2148159817
475,10,0,50,31,2156412233
476,10,0,50,32,2156102075
477,10,0,50,33,2160300788
478,10,0,50,34,2148007325
479,10,0,50,35,2188248253
480,10,0,50,36,2157937242
481,10,0,50,37,2156234559
482,10,0,50,38,2155824443
483,10,0,50,39,2159378245
484,10,0,50,4,2151391809
485,10,0,50,40,2148040318
486,10,0,50,41,2157187608
487,10,0,50,42,2153033709
488,10,0,50,43,2149353137
489,10,0,50,44,2155968095
490,10,0,50,45,2155233897
491,10,0,50,46,2156380369
492,10,0,50,47,2152719386
493,10,0,50,48,2160066383
494,10,0,50,49,2156655506
495,10,0,50,5,2156627773
496,10,0,50,6,2224012249
497,10,0,50,7,2155990738
498,10,0,50,8,2156027688
499,10,0,50,9,2156235375
500,10,100,50,0,2601108205
501,10,100,50,1,2600958962
502,10,100,50,10,2613035025
503,10,100,50,11,2596337723
504,10,100,50,12,2600472602
505,10,100,50,13,2600091826
506,10,100,50,14,2593507928
507,10,100,50,15,2592654162
508,10,100,50,16,2600141417
509,10,100,50,17,2600049954
510,10,100,50,18,2584140220
511,10,100,50,19,2600572924
512,10,100,50,2,2589027895
513,10,100,50,20,2599762568
514,10,100,50,21,2599881270
515,10,100,50,22,2601642804
516,10,100,50,23,2600940125
517,10,100,50,24,2592292529
518,10,100,50,25,2600650941
519,10,100,50,26,2600974786
520,10,100,50,27,2595973815
521,10,100,50,28,2593046004
522,10,100,50,29,2599922929
523,10,100,50,3,2592734997
524,10,100,50,30,2596232340
525,10,100,50,31,2600620704
526,10,100,50,32,2596233764
527,10,100,50,33,2591745669
528,10,100,50,34,2600983449
529,10,100,50,35,2597208245
530,10,100,50,36,2601600880
531,10,100,50,37,2596114938
532,10,100,50,38,2600491770
533,10,100,50,39,2600309273
534,10,100,50,4,2601502040
535,10,100,50,40,2600937661
536,10,100,50,41,2600193291
537,10,100,50,42,2592647983
538,10,100,50,43,2620752856
539,10,100,50,44,2613007766
540,10,100,50,45,2593262438
541,10,100,50,46,2580575126
542,10,100,50,47,2600618869
543,10,100,50,48,2596181002
544,10,100,50,49,2600874426
545,10,100,50,5,2597174224
546,10,100,50,6,2589128211
547,10,100,50,7,2600665925
548,10,100,50,8,2601184390
549,10,100,50,9,2595760403
550,10,50,50,0,2157318757
551,10,50,50,1,2156623675
552,10,50,50,10,2160770901
553,10,50,50,11,2156209284
554,10,50,50,12,2175941787
555,10,50,50,13,2156385901
556,10,50,50,14,2155518650
557,10,50,50,15,2155943035
558,10,50,50,16,2153109177
559,10,50,50,17,2156647000
560,10,50,50,18,2156632077
561,10,50,50,19,2157373786
562,10,50,50,2,2156479907
563,10,50,50,20,2149451838
564,10,50,50,21,2157277951
565,10,50,50,22,2147622370
566,10,50,50,23,2157256510
567,10,50,50,24,2157112399
568,10,50,50,25,2155784152
569,10,50,50,26,2156519148
570,10,50,50,27,2157587831
571,10,50,50,28,2157004211
572,10,50,50,29,2160081814
573,10,50,50,3,2156836616
574,10,50,50,30,2156059220
575,10,50,50,31,2155720394
576,10,50,50,32,2156203540
577,10,50,50,33,2156837232
578,10,50,50,34,2156760455
579,10,50,50,35,2153137693
580,10,50,50,36,2156502621
581,10,50,50,37,2157242148
582,10,50,50,38,2152927998
583,10,50,50,39,2156227076
584,10,50,50,4,2161135070
585,10,50,50,40,2156023673
586,10,50,50,41,2155662688
587,10,50,50,42,2156893898
588,10,50,50,43,2156439728
589,10,50,50,44,2160915079
590,10,50,50,45,2157301369
591,10,50,50,46,2157291925
592,10,50,50,47,2149613525
593,10,50,50,48,2159163284
594,10,50,50,49,2229486592
595,10,50,50,5,2156370320
596,10,50,50,6,2160266772
597,10,50,50,7,2154003393
598,10,50,50,8,2160970800
599,10,50,50,9,2152128985
600,110,0,50,0,20973357645
601,110,0,50,1,20992481333
602,110,0,50,10,21017682239
603,110,0,50,11,20973884771
604,110,0,50,12,20973363822
605,110,0,50,13,20977562581
606,110,0,50,14,20968389960
607,110,0,50,15,20973008657
608,110,0,50,16,20969696201
609,110,0,50,17,20977025633
610,110,0,50,18,20977546838
611,110,0,50,19,20972692860
612,110,0,50,2,20960528583
613,110,0,50,20,20980537678
614,110,0,50,21,20977344919
615,110,0,50,22,20965184291
616,110,0,50,23,20964875100
617,110,0,50,24,20972680684
618,110,0,50,25,20965972265
619,110,0,50,26,20984739126
620,110,0,50,27,20977388762
621,110,0,50,28,20988961410
622,110,0,50,29,20974116691
623,110,0,50,3,20994032154
624,110,0,50,30,20973331129
625,110,0,50,31,20977233254
626,110,0,50,32,20969477192
627,110,0,50,33,20956297993
628,110,0,50,34,20957239652
629,110,0,50,35,20975988918
630,110,0,50,36,20965380907
631,110,0,50,37,20960823333
632,110,0,50,38,20957709388
633,110,0,50,39,20968280294
634,110,0,50,4,20974002287
635,110,0,50,40,20998081853
636,110,0,50,41,21014051592
637,110,0,50,42,20997544904
638,110,0,50,43,20977680451
639,110,0,50,44,20968722468
640,110,0,50,45,20969324009
641,110,0,50,46,20968457983
642,110,0,50,47,20961624511
643,110,0,50,48,20984768186
644,110,0,50,49,20984756156
645,110,0,50,5,20993170839
646,110,0,50,6,20974039387
647,110,0,50,7,20980912719
648,110,0,50,8,21008936819
649,110,0,50,9,20985230492
650,110,100,50,0,26199931552
651,110,100,50,1,26195344902
652,110,100,50,10,26179125285
653,110,100,50,11,26201923578
654,110,100,50,12,26165796669
655,110,100,50,13,26180582920
656,110,100,50,14,26189721427
657,110,100,50,15,26192985589
658,110,100,50,16,26189253213
659,110,100,50,17,26192694391
660,110,100,50,18,26197070221
661,110,100,50,19,26192484217
662,110,100,50,2,26201133872
663,110,100,50,20,26193487712
664,110,100,50,21,26181155816
665,110,100,50,22,26166402238
666,110,100,50,23,26177765361
667,110,100,50,24,26208377487
668,110,100,50,25,26153348429
669,110,100,50,26,26185077624
670,110,100,50,27,26220244163
671,110,100,50,28,26200471762
672,110,100,50,29,26208890423
673,110,100,50,3,26188911316
674,110,100,50,30,26224422733
675,110,100,50,31,26225445063
676,110,100,50,32,26189180439
677,110,100,50,33,26169676434
678,110,100,50,34,26177252836
679,110,100,50,35,26173553745
680,110,100,50,36,26193448801
681,110,100,50,37,26166162764
682,110,100,50,38,26185216610
683,110,100,50,39,26184944256
684,110,100,50,4,26191865987
685,110,100,50,40,26181878780
686,110,100,50,41,26181109673
687,110,100,50,42,26136855215
688,110,100,50,43,26185106614
689,110,100,50,44,26189170396
690,110,100,50,45,26189064282
691,110,100,50,46,26173615096
692,110,100,50,47,26217034381
693,110,100,50,48,26192683300
694,110,100,50,49,26141161379
695,110,100,50,5,26194630015
696,110,100,50,6,26221260265
697,110,100,50,7,26224926651
698,110,100,50,8,26224809358
699,110,100,50,9,26196681291
700,110,50,50,0,21277088869
701,110,50,50,1,20964666056
702,110,50,50,10,20992404114
703,110,50,50,11,20987332962
704,110,50,50,12,21012425203
705,110,50,50,13,21109602711
706,110,50,50,14,20996823585
707,110,50,50,15,20997822970
708,110,50,50,16,20976809515
709,110,50,50,17,20993480629
710,110,50,50,18,20980215054
711,110,50,50,19,21015978987
712,110,50,50,2,20973529639
713,110,50,50,20,21001145512
714,110,50,50,21,21001786975
715,110,50,50,22,20976495431
716,110,50,50,23,20988849526
717,110,50,50,24,20972068017
718,110,50,50,25,20973325597
719,110,50,50,26,20974603012
720,110,50,50,27,20989880736
721,110,50,50,28,20973182684
722,110,50,50,29,20974015225
723,110,50,50,3,21020895366
724,110,50,50,30,20976930322
725,110,50,50,31,20988606973
726,110,50,50,32,20976592680
727,110,50,50,33,20973937211
728,110,50,50,34,20976689551
729,110,50,50,35,20997765522
730,110,50,50,36,20977519021
731,110,50,50,37,20972425494
732,110,50,50,38,20988817626
733,110,50,50,39,20977730681
734,110,50,50,4,20973056554
735,110,50,50,40,20977226290
736,110,50,50,41,20968661233
737,110,50,50,42,21004419887
738,110,50,50,43,20964743149
739,110,50,50,44,20977293244
740,110,50,50,45,20972214852
741,110,50,50,46,20969345672
742,110,50,50,47,20978116150
743,110,50,50,48,21012564472
744,110,50,50,49,20989968389
745,110,50,50,5,21008542670
746,110,50,50,6,21006025827
747,110,50,50,7,21016732465
748,110,50,50,8,20973597430
749,110,50,50,9,21004952192
750,115,0,50,0,21917092267
751,115,0,50,1,21920396071
752,115,0,50,10,21908893833
753,115,0,50,11,21936461886
754,115,0,50,12,21905111744
755,115,0,50,13,22009750252
756,115,0,50,14,21924521078
757,115,0,50,15,21929884751
758,115,0,50,16,21922345599
759,115,0,50,17,21908453244
760,115,0,50,18,22013231855
761,115,0,50,19,21909672140
762,115,0,50,2,21921578461
763,115,0,50,20,21909488194
764,115,0,50,21,21904625235
765,115,0,50,22,21899927621
766,115,0,50,23,21916173414
767,115,0,50,24,21909008434
768,115,0,50,25,21912903108
769,115,0,50,26,21902089960
770,115,0,50,27,21913166201
771,115,0,50,28,22007965842
772,115,0,50,29,21909114652
773,115,0,50,3,21904220064
774,115,0,50,30,21940483435
775,115,0,50,31,21920544122
776,115,0,50,32,21945327699
777,115,0,50,33,21981264622
778,115,0,50,34,21900475904
779,115,0,50,35,21918332902
780,115,0,50,36,21945625351
781,115,0,50,37,21945481702
782,115,0,50,38,21969722772
783,115,0,50,39,21912857486
784,115,0,50,4,21897553058
785,115,0,50,40,21920454910
786,115,0,50,41,21913518138
787,115,0,50,42,21913500586
788,115,0,50,43,21941903901
789,115,0,50,44,21960952713
790,115,0,50,45,21945229418
791,115,0,50,46,21929313168
792,115,0,50,47,21921501269
793,115,0,50,48,21918152124
794,115,0,50,49,21902041113
795,115,0,50,5,21921255595
796,115,0,50,6,21904841606
797,115,0,50,7,21908614972
798,115,0,50,8,22017256392
799,115,0,50,9,21905400061
800,115,100,50,0,27405974508
801,115,100,50,1,27356612995
802,115,100,50,10,27362034757
803,115,100,50,11,27372964873
804,115,100,50,12,27373946858
805,115,100,50,13,27373251380
806,115,100,50,14,27377234143
807,115,100,50,15,27383756321
808,115,100,50,16,27353574777
809,115,100,50,17,27351720948
810,115,100,50,18,27365254264
811,115,100,50,19,27365126071
812,115,100,50,2,27376618460
813,115,100,50,20,27377665025
814,115,100,50,21,27376758656
815,115,100,50,22,27376987684
816,115,100,50,23,27356193707
817,115,100,50,24,27397336506
818,115,100,50,25,27350351778
819,115,100,50,26,27389445838
820,115,100,50,27,27372595167
821,115,100,50,28,27369885209
822,115,100,50,29,27369159895
823,115,100,50,3,27374424252
824,115,100,50,30,27369193711
825,115,100,50,31,27345418024
826,115,100,50,32,27392506799
827,115,100,50,33,27380930674
828,115,100,50,34,27365724117
829,115,100,50,35,27377825718
830,115,100,50,36,27364754233
831,115,100,50,37,27341599793
832,115,100,50,38,27396033165
833,115,100,50,39,27372839215
834,115,100,50,4,27364054666
835,115,100,50,40,27349107116
836,115,100,50,41,27377321967
837,115,100,50,42,27376987825
838,115,100,50,43,27373836649
839,115,100,50,44,27360795112
840,115,100,50,45,27360835305
841,115,100,50,46,27385087739
842,115,100,50,47,27396938896
843,115,100,50,48,27385029973
844,115,100,50,49,27369587977
845,115,100,50,5,27358595186
846,115,100,50,6,27364650777
847,115,100,50,7,27357194264
848,115,100,50,8,27384985994
849,115,100,50,9,27393372017
850,115,50,50,0,21945916038
851,115,50,50,1,21937357032
852,115,50,50,10,21929467663
853,115,50,50,11,21912836712
854,115,50,50,12,21925848095
855,115,50,50,13,21917344989
856,115,50,50,14,21918040326
857,115,50,50,15,21928559771
858,115,50,50,16,21912336738
859,115,50,50,17,21933832367
860,115,50,50,18,22024601330
861,115,50,50,19,21913329398
862,115,50,50,2,21937061514
863,115,50,50,20,21913551015
864,115,50,50,21,21904694568
865,115,50,50,22,21930244112
866,115,50,50,23,21948749498
867,115,50,50,24,21937332615
868,115,50,50,25,21946293129
869,115,50,50,26,21909103205
870,115,50,50,27,21909407526
871,115,50,50,28,21909684798
872,115,50,50,29,21917412195
873,115,50,50,3,21913162666
874,115,50,50,30,21913693496
875,115,50,50,31,21909885028
876,115,50,50,32,21916811700
877,115,50,50,33,21928824327
878,115,50,50,34,21914239925
879,115,50,50,35,21912646198
880,115,50,50,36,21937327745
881,115,50,50,37,21968890338
882,115,50,50,38,21914780193
883,115,50,50,39,21948745760
884,115,50,50,4,21931630275
885,115,50,50,40,21917475539
886,115,50,50,41,21916568425
887,115,50,50,42,21921224144
888,115,50,50,43,21925032417
889,115,50,50,44,21916693398
890,115,50,50,45,21918127052
891,115,50,50,46,21917015428
892,115,50,50,47,21909541818
893,115,50,50,48,21912879016
894,115,50,50,49,21912938546
895,115,50,50,5,21929225159
896,115,50,50,6,21917278250
897,115,50,50,7,21912591422
898,115,50,50,8,21929821733
899,115,50,50,9,21940800286
900,120,0,50,0,22857939264
901,120,0,50,1,22840649903
902,120,0,50,10,22861461557
903,120,0,50,11,22840704961
904,120,0,50,12,22845174875
905,120,0,50,13,22845474017
906,120,0,50,14,22861391144
907,120,0,50,15,22837286762
908,120,0,50,16,22849626114
909,120,0,50,17,22857482861
910,120,0,50,18,22853233948
911,120,0,50,19,22857090871
912,120,0,50,2,22849777770
913,120,0,50,20,22864443863
914,120,0,50,21,22852918131
915,120,0,50,22,22857220941
916,120,0,50,23,22993534861
917,120,0,50,24,22861428082
918,120,0,50,25,22852921780
919,120,0,50,26,22861546620
920,120,0,50,27,22889097276
921,120,0,50,28,22856696403
922,120,0,50,29,22876980641
923,120,0,50,3,22861685854
924,120,0,50,30,22889992370
925,120,0,50,31,22877688501
926,120,0,50,32,22877408890
927,120,0,50,33,22865471302
928,120,0,50,34,22854320819
929,120,0,50,35,22877849133
930,120,0,50,36,22858670054
931,120,0,50,37,22832601281
932,120,0,50,38,22853120251
933,120,0,50,39,22853362275
934,120,0,50,4,22869208631
935,120,0,50,40,22865907037
936,120,0,50,41,22849596961
937,120,0,50,42,22855757732
938,120,0,50,43,23016047387
