,reps,interop_compute_ms,globaldb_ms,trial,runtime_ns
568,10,50,50,25,3548557475
569,10,50,50,26,3532616793
570,10,50,50,27,3552419124
571,10,50,50,28,3557533696
572,10,50,50,29,3537092097
573,10,50,50,3,3540759113
574,10,50,50,30,3551803119
575,10,50,50,31,3560878849
576,10,50,50,32,3535917787
577,10,50,50,33,3544319608
578,10,50,50,34,3544356913
579,10,50,50,35,3536277563
580,10,50,50,36,3557258356
581,10,50,50,37,3540181078
582,10,50,50,38,3553291932
583,10,50,50,39,3559732036
584,10,50,50,4,3553166068
585,10,50,50,40,3556456216
586,10,50,50,41,3549332556
587,10,50,50,42,3540444161
588,10,50,50,43,3540420919
589,10,50,50,44,3561211769
590,10,50,50,45,3548488436
591,10,50,50,46,3560462187
592,10,50,50,47,3548664561
593,10,50,50,48,3548849967
594,10,50,50,49,3548181797
595,10,50,50,5,3535774402
596,10,50,50,6,3655940247
597,10,50,50,7,3554380242
598,10,50,50,8,3556318797
599,10,50,50,9,3560918600
600,110,0,50,0,31476743350
601,110,0,50,1,31481249735
602,110,0,50,10,31457628240
603,110,0,50,11,31480508216
604,110,0,50,12,31492299678
605,110,0,50,13,31493517459
606,110,0,50,14,31473386938
607,110,0,50,15,31497326659
608,110,0,50,16,31493526843
609,110,0,50,17,31518090082
610,110,0,50,18,31517861911
611,110,0,50,19,31465889125
612,110,0,50,2,31481349840
613,110,0,50,20,31477848307
614,110,0,50,21,31493916049
615,110,0,50,22,31484954718
616,110,0,50,23,31460825782
617,110,0,50,24,31464627588
618,110,0,50,25,31456605354
619,110,0,50,26,31477442347
620,110,0,50,27,31460259703
621,110,0,50,28,31485126644
622,110,0,50,29,31504025817
623,110,0,50,3,31465913282
624,110,0,50,30,31480789686
625,110,0,50,31,31445997027
626,110,0,50,32,31466771857
627,110,0,50,33,31496446576
628,110,0,50,34,31460625226
629,110,0,50,35,31472735058
630,110,0,50,36,31481857172
631,110,0,50,37,31472313038
632,110,0,50,38,31500762606
633,110,0,50,39,31512576193
634,110,0,50,4,31465329659
635,110,0,50,40,31460878993
636,110,0,50,41,31477984405
637,110,0,50,42,31485681596
638,110,0,50,43,31493055146
639,110,0,50,44,31477427873
640,110,0,50,45,31449817699
641,110,0,50,46,31486622595
642,110,0,50,47,31501256472
643,110,0,50,48,31525761339
644,110,0,50,49,31509855638
645,110,0,50,5,31457966739
646,110,0,50,6,31505943534
647,110,0,50,7,31492734189
648,110,0,50,8,31486139814
649,110,0,50,9,31563972656
650,110,100,50,0,42505837686
651,110,100,50,1,42434116371
652,110,100,50,10,42545307447
653,110,100,50,11,42452792867
654,110,100,50,12,42477242689
655,110,100,50,13,42421626475
656,110,100,50,14,42433094380
657,110,100,50,15,42492505046
658,110,100,50,16,42530207488
659,110,100,50,17,42400935673
660,110,100,50,18,42476697087
661,110,100,50,19,42481672732
662,110,100,50,2,42460678406
663,110,100,50,20,42517716275
664,110,100,50,21,42468147178
665,110,100,50,22,42537065622
666,110,100,50,23,42404523753
667,110,100,50,24,42473809392
668,110,100,50,25,42424910542
669,110,100,50,26,42404961627
670,110,100,50,27,42425697276
671,110,100,50,28,42477691011
672,110,100,50,29,42485128590
673,110,100,50,3,42469212475
674,110,100,50,30,42403805230
675,110,100,50,31,42459884938
676,110,100,50,32,42530273891
677,110,100,50,33,42453107757
678,110,100,50,34,42485756957
679,110,100,50,35,42416468930
680,110,100,50,36,42433462807
681,110,100,50,37,42392775963
682,110,100,50,38,42508721006
683,110,100,50,39,42449936908
684,110,100,50,4,42437702298
685,110,100,50,40,42473392156
686,110,100,50,41,42421212146
687,110,100,50,42,42461306610
688,110,100,50,43,42508627356
689,110,100,50,44,42493340883
690,110,100,50,45,42406035923
691,110,100,50,46,42498970379
692,110,100,50,47,42472263619
693,110,100,50,48,42497832606
694,110,100,50,49,42452577167
695,110,100,50,5,42542313201
696,110,100,50,6,42480601188
697,110,100,50,7,42452145794
698,110,100,50,8,42509103192
699,110,100,50,9,42436090003
700,110,50,50,0,36677345667
701,110,50,50,1,36840778842
702,110,50,50,10,36753679029
703,110,50,50,11,36672895276
704,110,50,50,12,36749934385
705,110,50,50,13,36705857745
706,110,50,50,14,36692607047
707,110,50,50,15,36765732846
708,110,50,50,16,36785187230
709,110,50,50,17,36646091317
710,110,50,50,18,36649468091
711,110,50,50,19,36869197923
712,110,50,50,2,36641316155
713,110,50,50,20,36641643593
714,110,50,50,21,36636291787
715,110,50,50,22,36840761311
716,110,50,50,23,36686455822
717,110,50,50,24,36737046260
718,110,50,50,25,36761826155
719,110,50,50,26,36629475944
720,110,50,50,27,36725560832
721,110,50,50,28,36792997218
722,110,50,50,29,36669438937
723,110,50,50,3,36720867589
724,110,50,50,30,36752263389
725,110,50,50,31,36781406870
726,110,50,50,32,36736915028
727,110,50,50,33,36653639183
728,110,50,50,34,36765520545
729,110,50,50,35,36700823130
730,110,50,50,36,36728408104
731,110,50,50,37,36750284534
732,110,50,50,38,36718320081
733,110,50,50,39,36724373407
734,110,50,50,4,36765846249
735,110,50,50,40,36748606794
736,110,50,50,41,36661133582
737,110,50,50,42,36652018484
738,110,50,50,43,36764487505
739,110,50,50,44,36652796466
740,110,50,50,45,36740806794
741,110,50,50,46,36764649143
742,110,50,50,47,36708005466
743,110,50,50,48,36716439048
744,110,50,50,49,36812694765
745,110,50,50,5,36703916358
746,110,50,50,6,36744383289
747,110,50,50,7,36800993218
748,110,50,50,8,36685337934
749,110,50,50,9,36729414472
750,115,0,50,0,32913475811
751,115,0,50,1,32877414530
752,115,0,50,10,32908504572
753,115,0,50,11,32916860976
754,115,0,50,12,32901445079
755,115,0,50,13,32904682704
756,115,0,50,14,32921956943
757,115,0,50,15,32917568035
758,115,0,50,16,32901107419
759,115,0,50,17,32904208044
760,115,0,50,18,32897411400
761,115,0,50,19,32876456850
762,115,0,50,2,32906063460
763,115,0,50,20,32884573213
764,115,0,50,21,32900348922
765,115,0,50,22,32876950572
766,115,0,50,23,32904912890
767,115,0,50,24,32913642974
768,115,0,50,25,32953090896
769,115,0,50,26,32924901108
770,115,0,50,27,32898398282
771,115,0,50,28,32889494942
772,115,0,50,29,32913195643
773,115,0,50,3,32889073230
774,115,0,50,30,32898099938
775,115,0,50,31,32889260059
776,115,0,50,32,32873709778
777,115,0,50,33,32899868821
778,115,0,50,34,32896740662
779,115,0,50,35,32912877552
780,115,0,50,36,32928612887
781,115,0,50,37,32881715883
782,115,0,50,38,32905810823
783,115,0,50,39,32893470655
784,115,0,50,4,32928299873
785,115,0,50,40,32893968745
786,115,0,50,41,32897841595
787,115,0,50,42,32916873863
788,115,0,50,43,32921281259
789,115,0,50,44,32905536682
790,115,0,50,45,32937000855
791,115,0,50,46,32929054890
792,115,0,50,47,32932398297
793,115,0,50,48,32909613747
794,115,0,50,49,32900807526
795,115,0,50,5,32920724208
796,115,0,50,6,32900780426
797,115,0,50,7,32900674166
798,115,0,50,8,32905678573
799,115,0,50,9,32917553288
800,115,100,50,0,44364557205
801,115,100,50,1,44436733254
802,115,100,50,10,44365352884
803,115,100,50,11,44413283915
804,115,100,50,12,44448401496
805,115,100,50,13,44432313245
806,115,100,50,14,44353986205
807,115,100,50,15,44413054760
808,115,100,50,16,44357061918
809,115,100,50,17,44361281322
810,115,100,50,18,44425642669
811,115,100,50,19,44420742306
812,115,100,50,2,44416852212
813,115,100,50,20,44410392633
814,115,100,50,21,44389647553
815,115,100,50,22,44414930326
816,115,100,50,23,44408811249
817,115,100,50,24,44433755050
818,115,100,50,25,44393654611
819,115,100,50,26,44349619496
820,115,100,50,27,44381987096
821,115,100,50,28,44377770295
822,115,100,50,29,44437232222
823,115,100,50,3,44389278754
824,115,100,50,30,44383116507
825,115,100,50,31,44397172086
826,115,100,50,32,44360893097
827,115,100,50,33,44409752856
828,115,100,50,34,44393438787
829,115,100,50,35,44377354705
830,115,100,50,36,44373612896
831,115,100,50,37,44348547415
832,115,100,50,38,44376917413
833,115,100,50,39,44392352894
834,115,100,50,4,44385280697
835,115,100,50,40,44428669948
836,115,100,50,41,44413266247
837,115,100,50,42,44349517732
838,115,100,50,43,44412395893
839,115,100,50,44,44409146753
840,115,100,50,45,44413992913
841,115,100,50,46,44461139116
842,115,100,50,47,44396431015
843,115,100,50,48,44385291808
844,115,100,50,49,44337617643
845,115,100,50,5,44389621300
846,115,100,50,6,44421568464
847,115,100,50,7,44412955192
848,115,100,50,8,44405355573
849,115,100,50,9,44340574811
850,115,50,50,0,38465711401
851,115,50,50,1,38418208146
852,115,50,50,10,38365992724
853,115,50,50,11,38301297497
854,115,50,50,12,38429272114
855,115,50,50,13,38369509139
856,115,50,50,14,38288360809
857,115,50,50,15,38382102501
858,115,50,50,16,38365163526
859,115,50,50,17,38421218876
860,115,50,50,18,38432706610
861,115,50,50,19,38365358274
862,115,50,50,2,38384704877
863,115,50,50,20,38377286888
864,115,50,50,21,38401690114
865,115,50,50,22,38433598759
866,115,50,50,23,38308238718
867,115,50,50,24,38448720335
868,115,50,50,25,38365808520
869,115,50,50,26,38372755572
870,115,50,50,27,38429163244
871,115,50,50,28,38394763245
872,115,50,50,29,38433202633
873,115,50,50,3,38405448142
874,115,50,50,30,38421632559
875,115,50,50,31,38381316606
876,115,50,50,32,38292681717
877,115,50,50,33,38429717092
878,115,50,50,34,38406070615
879,115,50,50,35,38401745158
880,115,50,50,36,38444557786
881,115,50,50,37,38337914463
882,115,50,50,38,38342174506
883,115,50,50,39,38504803120
884,115,50,50,4,38413675594
885,115,50,50,40,38407277681
886,115,50,50,41,38415857172
887,115,50,50,42,38413668465
888,115,50,50,43,38337086584
889,115,50,50,44,38257246973
890,115,50,50,45,38397795224
891,115,50,50,46,38389152318
892,115,50,50,47,38360592415
893,115,50,50,48,38452595719
894,115,50,50,49,38363820081
895,115,50,50,5,38477140360
896,115,50,50,6,38469267162
897,115,50,50,7,38389571318
898,115,50,50,8,38380593645
899,115,50,50,9,38377299830
900,120,0,50,0,34335914295
901,120,0,50,1,34361324376
902,120,0,50,10,34317264936
903,120,0,50,11,34345366267
904,120,0,50,12,34345262184
905,120,0,50,13,34345737145
906,120,0,50,14,34309437744
907,120,0,50,15,34321769228
908,120,0,50,16,34293144747
909,120,0,50,17,34316508684
910,120,0,50,18,34333068846
911,120,0,50,19,34317678472
912,120,0,50,2,34356654369
913,120,0,50,20,34361763836
914,120,0,50,21,34305722483
915,120,0,50,22,34338011666
916,120,0,50,23,34345018350
917,120,0,50,24,34341331244
918,120,0,50,25,34301580025
919,120,0,50,26,34304824051
920,120,0,50,27,34287960048
921,120,0,50,28,34317852885
922,120,0,50,29,34312398772
923,120,0,50,3,34362010210
924,120,0,50,30,34349264638
925,120,0,50,31,34329117485
926,120,0,50,32,34364655316
927,120,0,50,33,34385338268
928,120,0,50,34,34333300478
929,120,0,50,35,34293914091
930,120,0,50,36,34345341467
931,120,0,50,37,34341472776
932,120,0,50,38,34312074680
933,120,0,50,39,34333529173
934,120,0,50,4,34373953499
935,120,0,50,40,34337307958
936,120,0,50,41,34361002246
937,120,0,50,42,34325221284
938,120,0,50,43,34332800082
