,reps,interop_compute_ms,trial,runtime_ns
300,10,100,0,4293451222
301,10,100,1,4283501037
302,10,100,10,4285110904
303,10,100,11,4287244069
304,10,100,12,4281647909
305,10,100,13,4284155076
306,10,100,14,4292594350
307,10,100,15,4291588761
308,10,100,16,4282870728
309,10,100,17,4297322001
310,10,100,18,4309926581
311,10,100,19,4284698854
312,10,100,2,4290833461
313,10,100,20,4280653119
314,10,100,21,4284234124
315,10,100,22,4280343069
316,10,100,23,4281481493
317,10,100,24,4292612480
318,10,100,25,4284428855
319,10,100,26,4281177466
320,10,100,27,4293816702
321,10,100,28,4289334170
322,10,100,29,4281523969
323,10,100,3,4285412101
324,10,100,4,4279948489
325,10,100,5,4288452165
326,10,100,6,4287059430
327,10,100,7,4281048196
328,10,100,8,4292879331
329,10,100,9,4285122383
330,10,50,0,3800141827
331,10,50,1,3802303915
332,10,50,10,3804733876
333,10,50,11,3801937711
334,10,50,12,3801729349
335,10,50,13,3800197196
336,10,50,14,3802280297
337,10,50,15,3803647682
338,10,50,16,3802457180
339,10,50,17,3800546895
340,10,50,18,3802570494
341,10,50,19,3799373209
342,10,50,2,3801956129
343,10,50,20,3802570909
344,10,50,21,3801347996
345,10,50,22,3803474318
346,10,50,23,3800428819
347,10,50,24,3802022820
348,10,50,25,3801261072
349,10,50,26,3803857551
350,10,50,27,3801105094
351,10,50,28,3800420625
352,10,50,29,3801454565
353,10,50,3,3800092208
354,10,50,4,3802635315
355,10,50,5,3807158200
356,10,50,6,3801068291
357,10,50,7,3802784290
358,10,50,8,3800999374
359,10,50,9,3802221427
360,110,0,0,32095655545
361,110,0,1,32087816809
362,110,0,10,32086514270
363,110,0,11,32129876080
364,110,0,12,32099705678
365,110,0,13,32093883154
366,110,0,14,32091056593
367,110,0,15,32110018213
368,110,0,16,32088534893
369,110,0,17,32096785756
370,110,0,18,32108708420
371,110,0,19,32094637990
372,110,0,2,32096661068
373,110,0,20,32103926179
374,110,0,21,32106074271
375,110,0,22,32080310331
376,110,0,23,32097448335
377,110,0,24,32095514520
378,110,0,25,32118330735
379,110,0,26,32082192909
380,110,0,27,32120820473
381,110,0,28,32108478272
382,110,0,29,32141860627
383,110,0,3,32116638997
384,110,0,4,32110242891
385,110,0,5,32105672392
386,110,0,6,32126049145
387,110,0,7,32091898588
388,110,0,8,32100715802
389,110,0,9,32103601296
390,110,100,0,43170394018
391,110,100,1,43181953238
392,110,100,10,43155177157
393,110,100,11,43264034300
394,110,100,12,43244198533
395,110,100,13,43224684613
396,110,100,14,43177226182
397,110,100,15,43212553198
398,110,100,16,43200967821
399,110,100,17,43179619987
400,110,100,18,43166060412
401,110,100,19,43104373893
402,110,100,2,43223624400
403,110,100,20,43145906372
404,110,100,21,43204891611
405,110,100,22,43232433269
406,110,100,23,43157083744
407,110,100,24,43207973232
408,110,100,25,43199176154
409,110,100,26,43301742084
410,110,100,27,43289961077
411,110,100,28,43086059520
412,110,100,29,43174934414
413,110,100,3,43222177441
414,110,100,4,43317264815
415,110,100,5,43336799541
416,110,100,6,43173189449
417,110,100,7,43186323175
418,110,100,8,43180548509
419,110,100,9,43159500476
420,110,50,0,37817966039
421,110,50,1,37831987677
422,110,50,10,37819717225
423,110,50,11,37805202605
424,110,50,12,37822379404
425,110,50,13,37800109499
426,110,50,14,37805014169
427,110,50,15,37810804078
428,110,50,16,37817735751
429,110,50,17,37817608561
430,110,50,18,37816852874
431,110,50,19,37803426878
432,110,50,2,37801266710
433,110,50,20,37811765774
434,110,50,21,37812031026
435,110,50,22,37817155945
436,110,50,23,37815860536
437,110,50,24,37807382753
438,110,50,25,37841731404
439,110,50,26,37835562161
440,110,50,27,37811278983
441,110,50,28,37801573180
442,110,50,29,37818556682
443,110,50,3,37818002656
444,110,50,4,37816463785
445,110,50,5,37834029691
446,110,50,6,37808935716
447,110,50,7,37835161981
448,110,50,8,37819130545
449,110,50,9,37812289177
450,115,0,0,33543999722
451,115,0,1,33551413970
452,115,0,10,33559690667
453,115,0,11,33564035786
454,115,0,12,33558030777
455,115,0,13,33565214868
456,115,0,14,33545219178
457,115,0,15,33565214482
458,115,0,16,33545361335
459,115,0,17,33547641641
460,115,0,18,33536483458
461,115,0,19,33557580492
462,115,0,2,33559240444
463,115,0,20,33547589601
464,115,0,21,33557869527
465,115,0,22,33540995440
466,115,0,23,33535110327
467,115,0,24,33557408242
468,115,0,25,33558968129
469,115,0,26,33546687823
470,115,0,27,33551758977
471,115,0,28,33521383135
472,115,0,29,33537999761
473,115,0,3,33535044899
474,115,0,4,33553421562
475,115,0,5,33535129039
476,115,0,6,33565120463
477,115,0,7,33552773664
478,115,0,8,33538093740
479,115,0,9,33562995810
480,115,100,0,45098686714
481,115,100,1,45092545741
482,115,100,10,45086031164
483,115,100,11,45228415705
484,115,100,12,45086638636
485,115,100,13,45108044732
486,115,100,14,45162553463
487,115,100,15,45083088832
488,115,100,16,45173841211
489,115,100,17,45067800689
490,115,100,18,45092971188
491,115,100,19,45138607127
492,115,100,2,45172534981
493,115,100,20,45134812044
494,115,100,21,45132038930
495,115,100,22,45097717076
496,115,100,23,45150815533
497,115,100,24,45080697752
498,115,100,25,45070962531
499,115,100,26,45295982067
500,115,100,27,45285325968
501,115,100,28,45050266104
502,115,100,29,45102864553
503,115,100,3,45290668482
504,115,100,4,45129609642
505,115,100,5,45116419189
506,115,100,6,45386448362
507,115,100,7,45166430780
508,115,100,8,45131223484
509,115,100,9,45174267693
510,115,50,0,39510430041
511,115,50,1,39517390277
512,115,50,10,39514262387
513,115,50,11,39518281323
514,115,50,12,39511551285
515,115,50,13,39500920059
516,115,50,14,39518574359
517,115,50,15,39518253877
518,115,50,16,39507509200
519,115,50,17,39518167921
520,115,50,18,39522643235
521,115,50,19,39517360300
522,115,50,2,39527271902
523,115,50,20,39501892407
524,115,50,21,39519932101
525,115,50,22,39521198827
526,115,50,23,39523786052
527,115,50,24,39500445044
528,115,50,25,39501080149
529,115,50,26,39505105521
530,115,50,27,39510069012
531,115,50,28,39511237772
532,115,50,29,39517616044
533,115,50,3,39527538058
534,115,50,4,39522100585
535,115,50,5,39518669025
536,115,50,6,39522093362
537,115,50,7,39508532167
538,115,50,8,39520867883
539,115,50,9,39525736534
540,120,0,0,34966020146
541,120,0,1,34961010861
542,120,0,10,34970132386
543,120,0,11,34990389507
544,120,0,12,34981857151
545,120,0,13,34973156304
546,120,0,14,34989974629
547,120,0,15,34978686688
548,120,0,16,34989720802
549,120,0,17,34969901491
550,120,0,18,34992445611
551,120,0,19,34986205234
552,120,0,2,34993571066
553,120,0,20,34988424878
554,120,0,21,34985598104
555,120,0,22,34994098391
556,120,0,23,34992676990
557,120,0,24,34976753946
558,120,0,25,35001446932
559,120,0,26,34974015871
560,120,0,27,35009922191
561,120,0,28,34973335608
562,120,0,29,34989942325
563,120,0,3,34994521490
564,120,0,4,34972878335
565,120,0,5,34988364202
566,120,0,6,34970902565
567,120,0,7,34991252675
568,120,0,8,35020348232
569,120,0,9,34962192152
570,120,100,0,47207072322
571,120,100,1,47073949197
572,120,100,10,47091464844
573,120,100,11,47127799542
574,120,100,12,47061515519
575,120,100,13,47173463610
576,120,100,14,47114374295
577,120,100,15,47123105718
578,120,100,16,47133932119
579,120,100,17,47130129505
580,120,100,18,47146987170
581,120,100,19,47109610609
582,120,100,2,47088725865
583,120,100,20,47156692675
584,120,100,21,47041474387
585,120,100,22,47001302537
586,120,100,23,47170694635
587,120,100,24,47049282187
588,120,100,25,47087910871
589,120,100,26,47008981800
590,120,100,27,47119806667
591,120,100,28,47164802685
592,120,100,29,47023246272
593,120,100,3,47203079350
594,120,100,4,47074948435
595,120,100,5,47079900380
596,120,100,6,47083720408
597,120,100,7,47117979423
598,120,100,8,47188966475
599,120,100,9,47095031544
600,120,50,0,41234511906
601,120,50,1,41221677934
602,120,50,10,41229525310
603,120,50,11,41211280862
604,120,50,12,41200548734
605,120,50,13,41221980435
606,120,50,14,41225726734
607,120,50,15,41211132163
608,120,50,16,41217468367
609,120,50,17,41221880318
610,120,50,18,41225108999
611,120,50,19,41203633320
612,120,50,2,41231304703
613,120,50,20,41205716791
614,120,50,21,41236724380
615,120,50,22,41222864827
616,120,50,23,41220393119
617,120,50,24,41215252746
618,120,50,25,41227080396
619,120,50,26,41209958595
620,120,50,27,41230276000
621,120,50,28,41209485106
622,120,50,29,41222143521
623,120,50,3,41222117329
624,120,50,4,41217040364
625,120,50,5,41241913015
626,120,50,6,41249249828
627,120,50,7,41200475859
628,120,50,8,41211248310
629,120,50,9,41220814845
630,125,0,0,36446716533
631,125,0,1,36439008430
632,125,0,10,36421710751
633,125,0,11,36448353514
634,125,0,12,36417704008
635,125,0,13,36401294440
636,125,0,14,36442978922
637,125,0,15,36438842839
638,125,0,16,36413130805
639,125,0,17,36402504145
640,125,0,18,36418188317
641,125,0,19,36439826819
642,125,0,2,36442445165
643,125,0,20,36440627620
644,125,0,21,36418250740
645,125,0,22,36437270186
646,125,0,23,36477664403
647,125,0,24,36437198930
648,125,0,25,36448700184
649,125,0,26,36417422070
650,125,0,27,36431466458
651,125,0,28,36440053657
652,125,0,29,36444276926
653,125,0,3,36418616197
654,125,0,4,36409699931
655,125,0,5,36413255151
656,125,0,6,36413202550
657,125,0,7,36421655108
658,125,0,8,36447926357
659,125,0,9,36428097181
660,125,100,0,49030394647
661,125,100,1,48974399867
662,125,100,10,48969705160
663,125,100,11,49064465030
664,125,100,12,49028513632
665,125,100,13,49539270170
666,125,100,14,49140499282
667,125,100,15,49169935208
668,125,100,16,49035695015
669,125,100,17,49423617258
670,125,100,18,48969004128
671,125,100,19,49114557461
672,125,100,2,49026694640
673,125,100,20,48984438416
674,125,100,21,49053184548
675,125,100,22,48958132854
676,125,100,23,49004487008
677,125,100,24,49217820556
678,125,100,25,49155375268
679,125,100,26,49027000667
680,125,100,27,48955822850
681,125,100,28,48922253711
682,125,100,29,49089897598
683,125,100,3,49004921440
684,125,100,4,49041046133
685,125,100,5,49112749495
686,125,100,6,49037088676
687,125,100,7,49057923540
688,125,100,8,49058197999
689,125,100,9,49106383174
690,125,50,0,42906918680
691,125,50,1,42919971774
692,125,50,10,42934886952
693,125,50,11,42906389717
694,125,50,12,42923120991
695,125,50,13,42933853380
696,125,50,14,42918446222
697,125,50,15,42915299979
698,125,50,16,42917212999
699,125,50,17,42911795960
700,125,50,18,42904811398
701,125,50,19,42919528524
702,125,50,2,42932459877
703,125,50,20,42911108895
704,125,50,21,42900972657
705,125,50,22,42917908247
706,125,50,23,42920540508
707,125,50,24,42916496372
708,125,50,25,42920941444
709,125,50,26,42917100754
710,125,50,27,42905915849
711,125,50,28,42929250822
712,125,50,29,42924788654
713,125,50,3,42935101714
714,125,50,4,42918292797
715,125,50,5,42902512056
716,125,50,6,42911582383
717,125,50,7,42930201270
718,125,50,8,42902494352
719,125,50,9,42910365189
720,130,0,0,37884645438
721,130,0,1,37871928166
722,130,0,10,37858870227
723,130,0,11,37864742817
724,130,0,12,37859640557
725,130,0,13,37890199915
726,130,0,14,37873690107
727,130,0,15,37865598145
728,130,0,16,37868117957
729,130,0,17,37877494630
730,130,0,18,37867297679
731,130,0,19,37865671783
732,130,0,2,37870248013
733,130,0,20,37869904847
734,130,0,21,37865889684
735,130,0,22,37875715891
736,130,0,23,37865680612
737,130,0,24,37909834986
738,130,0,25,37855951890
739,130,0,26,37883079307
740,130,0,27,37879868910
741,130,0,28,37891412005
742,130,0,29,37866836014
743,130,0,3,37852290758
744,130,0,4,37854910334
745,130,0,5,37869380854
746,130,0,6,37866603691
747,130,0,7,37863905004
748,130,0,8,37862685019
749,130,0,9,37858943938
750,130,100,0,50886983634
751,130,100,1,50983566238
752,130,100,10,51026956432
753,130,100,11,50902194800
754,130,100,12,51005580448
755,130,100,13,51045652243
756,130,100,14,50941097896
757,130,100,15,50937496712
758,130,100,16,50979264625
759,130,100,17,51138745925
760,130,100,18,50993436414
761,130,100,19,50897734595
762,130,100,2,51000932851
763,130,100,20,50922531767
764,130,100,21,50963286010
765,130,100,22,51117870294
766,130,100,23,51015190633
767,130,100,24,50934798096
768,130,100,25,51030669881
769,130,100,26,50890622256
770,130,100,27,50929240023
771,130,100,28,51000866061
772,130,100,29,50917879656
773,130,100,3,51192934716
774,130,100,4,51081446891
775,130,100,5,50940138460
776,130,100,6,50862100905
777,130,100,7,50958980899
778,130,100,8,51211399470
779,130,100,9,50938052392
780,130,50,0,44626133346
781,130,50,1,44623848775
782,130,50,10,44616203766
783,130,50,11,44603683482
784,130,50,12,44609981731
785,130,50,13,44628169310
786,130,50,14,44626463469
787,130,50,15,44609170183
788,130,50,16,44628848883
789,130,50,17,44610040009
790,130,50,18,44612249641
791,130,50,19,44604587904
792,130,50,2,44616589344
793,130,50,20,44601117854
794,130,50,21,44623110977
795,130,50,22,44614454743
796,130,50,23,44601186915
797,130,50,24,44618834204
798,130,50,25,44609296812
799,130,50,26,44610421267
800,130,50,27,44613728163
801,130,50,28,44607550698
802,130,50,29,44625956915
803,130,50,3,44601227271
804,130,50,4,44620733540
805,130,50,5,44617539762
806,130,50,6,44613981371
807,130,50,7,44623003375
808,130,50,8,44610093848
809,130,50,9,44611121114
810,135,0,0,39370952969
811,135,0,1,39281776878
812,135,0,10,39301583666
813,135,0,11,39286584715
814,135,0,12,39323489501
815,135,0,13,39324092655
816,135,0,14,39294607437
817,135,0,15,39329410362
818,135,0,16,39304272498
819,135,0,17,39343713318
820,135,0,18,39402697948
821,135,0,19,39330241791
822,135,0,2,39305523460
823,135,0,20,39306259755
824,135,0,21,39310642593
825,135,0,22,39326053094
826,135,0,23,39310286768
827,135,0,24,39320583291
828,135,0,25,39312231958
829,135,0,26,39321709960
830,135,0,27,39404481147
831,135,0,28,39300122614
832,135,0,29,39338962572
833,135,0,3,39301795219
834,135,0,4,39325886717
835,135,0,5,39308987705
836,135,0,6,39292708798
837,135,0,7,39305408977
838,135,0,8,39321198305
839,135,0,9,39297337671
840,135,100,0,52835647031
841,135,100,1,52857429661
842,135,100,10,52918301790
843,135,100,11,52812684896
844,135,100,12,52923436778
845,135,100,13,53149338334
846,135,100,14,52866644147
847,135,100,15,52938237117
848,135,100,16,52912952793
849,135,100,17,52929814254
850,135,100,18,52899946551
851,135,100,19,52869222176
852,135,100,2,53062397066
853,135,100,20,52870410207
854,135,100,21,52963986824
855,135,100,22,52944808448
856,135,100,23,52982409728
857,135,100,24,52856940365
858,135,100,25,52963777366
859,135,100,26,52944154032
860,135,100,27,52904623300
861,135,100,28,53058383184
862,135,100,29,53028714922
863,135,100,3,52918473575
864,135,100,4,53004829503
865,135,100,5,53019779367
866,135,100,6,52893994025
867,135,100,7,52855224651
868,135,100,8,52869953721
869,135,100,9,52845376051
870,135,50,0,46300812270
871,135,50,1,46316656356
872,135,50,10,46319482958
873,135,50,11,46309332832
874,135,50,12,46304847449
875,135,50,13,46302761400
876,135,50,14,46302692824
877,135,50,15,46326187254
878,135,50,16,46327194548
879,135,50,17,46302168260
880,135,50,18,46304088580
881,135,50,19,46315585179
882,135,50,2,46331048634
883,135,50,20,46309662562
884,135,50,21,46333422222
885,135,50,22,46303329048
886,135,50,23,46303740744
887,135,50,24,46331827260
888,135,50,25,46326643141
889,135,50,26,46334641732
890,135,50,27,46354535929
891,135,50,28,46307916586
892,135,50,29,46309694345
893,135,50,3,46303386244
894,135,50,4,46307642677
895,135,50,5,46325313993
896,135,50,6,46305169940
897,135,50,7,46303213952
898,135,50,8,46309798254
899,135,50,9,46393175384
900,140,0,0,40739791387
901,140,0,1,40751595798
902,140,0,10,40752901669
903,140,0,11,40733419654
904,140,0,12,40771388309
905,140,0,13,40757678790
906,140,0,14,40795027820
907,140,0,15,40808107350
908,140,0,16,40746208638
909,140,0,17,40736881528
910,140,0,18,40783254917
911,140,0,19,40738300961
912,140,0,2,40759567143
913,140,0,20,40766715401
914,140,0,21,40755964904
915,140,0,22,40734772280
916,140,0,23,40731830747
917,140,0,24,40742132797
918,140,0,25,40741120771
919,140,0,26,40771043452
920,140,0,27,40753990427
921,140,0,28,40765658770
922,140,0,29,40755917152
923,140,0,3,40733547003
924,140,0,4,40749400358
925,140,0,5,40737307802
926,140,0,6,40771962677
927,140,0,7,40754642579
928,140,0,8,40757898775
929,140,0,9,40749137320
930,140,100,0,54882351510
931,140,100,1,54859636149
932,140,100,10,54898634534
933,140,100,11,55019898920
934,140,100,12,54974623015
935,140,100,13,54994291187
936,140,100,14,54764244612
937,140,100,15,54916224123
938,140,100,16,55194802312
939,140,100,17,55008759459
940,140,100,18,54780979320
941,140,100,19,54793768956
942,140,100,2,54868814602
943,140,100,20,54792792194
944,140,100,21,54901185340
945,140,100,22,54858929290
946,140,100,23,54780715266
947,140,100,24,54770072811
948,140,100,25,54946312678
949,140,100,26,54866215856
950,140,100,27,54851148980
951,140,100,28,54895592451
952,140,100,29,54938137134
953,140,100,3,54945645886
954,140,100,4,54874940583
955,140,100,5,54894345296
956,140,100,6,54824793832
957,140,100,7,54764640874
958,140,100,8,54861413589
959,140,100,9,54828082667
960,140,50,0,48030486173
961,140,50,1,48019222242
962,140,50,10,48010007883
963,140,50,11,48012585491
964,140,50,12,48019947580
965,140,50,13,48026412813
966,140,50,14,48005789159
967,140,50,15,48017693306
968,140,50,16,48042100073
969,140,50,17,48020080889
970,140,50,18,48014075481
971,140,50,19,48001713869
972,140,50,2,48011531577
973,140,50,20,48022681904
974,140,50,21,48019415511
975,140,50,22,48025403585
976,140,50,23,48010352876
977,140,50,24,48036437465
978,140,50,25,48017986993
979,140,50,26,48017929162
980,140,50,27,48010375039
981,140,50,28,48018604712
982,140,50,29,48031347714
983,140,50,3,48030298373
984,140,50,4,48004071543
985,140,50,5,48007962109
986,140,50,6,48030897299
987,140,50,7,48005146464
988,140,50,8,48010420271
989,140,50,9,48009298276
990,145,0,0,42174516037
991,145,0,1,42184842928
992,145,0,10,42179559563
993,145,0,11,42182046421
994,145,0,12,42185754277
995,145,0,13,42175152782
996,145,0,14,42180485497
997,145,0,15,42223385216
998,145,0,16,42182244650
999,145,0,17,42181093078
1000,145,0,18,42177375958
1001,145,0,19,42216023041
1002,145,0,2,42161899922
1003,145,0,20,42183150060
1004,145,0,21,42184355650
1005,145,0,22,42175550852
1006,145,0,23,42190889910
1007,145,0,24,42222801403
1008,145,0,25,42216814404
1009,145,0,26,42202221703
1010,145,0,27,42191334913
1011,145,0,28,42183704034
1012,145,0,29,42181100885
1013,145,0,3,42195822190
1014,145,0,4,42197853978
1015,145,0,5,42241937181
1016,145,0,6,42196349398
1017,145,0,7,42208097856
1018,145,0,8,42177678626
1019,145,0,9,42176779723
1020,145,100,0,56789730660
1021,145,100,1,56782140155
1022,145,100,10,56985588954
1023,145,100,11,56922281500
1024,145,100,12,56742394717
1025,145,100,13,57113557667
1026,145,100,14,56840959366
1027,145,100,15,56913191642
1028,145,100,16,56829264457
1029,145,100,17,57073014996
1030,145,100,18,56762258146
1031,145,100,19,56849815489
1032,145,100,2,56741976190
1033,145,100,20,56764285804
1034,145,100,21,56859894150
1035,145,100,22,56764028870
1036,145,100,23,56940269941
1037,145,100,24,56861774218
1038,145,100,25,57028351760
1039,145,100,26,56968653874
1040,145,100,27,56733073169
1041,145,100,28,56793367841
1042,145,100,29,56830550660
1043,145,100,3,56823184322
1044,145,100,4,56926930887
1045,145,100,5,56841909817
1046,145,100,6,56868830046
1047,145,100,7,56835951115
1048,145,100,8,56769581889
1049,145,100,9,56981289835
1050,145,50,0,49714742802
1051,145,50,1,49731140953
1052,145,50,10,49709629687
1053,145,50,11,49721790879
1054,145,50,12,49716388368
1055,145,50,13,49720396839
1056,145,50,14,49719350628
1057,145,50,15,49710656571
1058,145,50,16,49717285736
1059,145,50,17,49705694152
1060,145,50,18,49718365751
1061,145,50,19,49700625049
1062,145,50,2,49705391416
1063,145,50,20,49703359735
1064,145,50,21,49717936700
1065,145,50,22,49716608386
1066,145,50,23,49707633674
1067,145,50,24,49700762460
1068,145,50,25,49710674141
1069,145,50,26,49705593889
1070,145,50,27,49716814287
1071,145,50,28,49724169180
1072,145,50,29,50197982680
1073,145,50,3,49721338540
