,reps,interop_compute_ms,trial,runtime_ns
191,100,150,19,15199868150
192,100,150,2,15219391877
193,100,150,20,15234136886
194,100,150,21,15203070055
195,100,150,22,15229383036
196,100,150,23,15201787346
197,100,150,24,15214485244
198,100,150,25,15203644804
199,100,150,26,15199823743
200,100,150,27,15199291526
201,100,150,28,15207181346
202,100,150,29,15227442717
203,100,150,3,15199183459
204,100,150,4,15214693382
205,100,150,5,15228185514
206,100,150,6,15206325929
207,100,150,7,15205423739
208,100,150,8,15210121392
209,100,150,9,15200595997
210,100,50,0,10010079203
211,100,50,1,9984387078
212,100,50,10,10044407221
213,100,50,11,10026423776
214,100,50,12,9966813439
215,100,50,13,9914762049
216,100,50,14,9957404772
217,100,50,15,9984020282
218,100,50,16,9876845022
219,100,50,17,9954411358
220,100,50,18,9957157020
221,100,50,19,10006984438
222,100,50,2,10012557004
223,100,50,20,9951244972
224,100,50,21,9933313367
225,100,50,22,9985516853
226,100,50,23,10028968245
227,100,50,24,9988005247
228,100,50,25,9976710468
229,100,50,26,9919799717
230,100,50,27,10009523087
231,100,50,28,9949245830
232,100,50,29,10000627860
233,100,50,3,9970162383
234,100,50,4,9971254486
235,100,50,5,9992457534
236,100,50,6,9884556962
237,100,50,7,10005110608
238,100,50,8,9948175473
239,100,50,9,9955490471
240,105,0,0,10469484802
241,105,0,1,10452585963
242,105,0,10,10447556442
243,105,0,11,10448479309
244,105,0,12,10435222967
245,105,0,13,10457595674
246,105,0,14,10479130948
247,105,0,15,10435807007
248,105,0,16,10526824811
249,105,0,17,10394288188
250,105,0,18,10458537409
251,105,0,19,10451194377
252,105,0,2,10478749555
253,105,0,20,10515114804
254,105,0,21,10549483823
255,105,0,22,10436998482
256,105,0,23,10456450957
257,105,0,24,10435454084
258,105,0,25,10481713185
259,105,0,26,10498391094
260,105,0,27,10471985436
261,105,0,28,10471987827
262,105,0,29,10548228976
263,105,0,3,10473492529
264,105,0,4,10469103425
265,105,0,5,10466663458
266,105,0,6,10451660095
267,105,0,7,10423612231
268,105,0,8,10447246899
269,105,0,9,10470081010
270,105,100,0,10696795535
271,105,100,1,10685240114
272,105,100,10,10690816960
273,105,100,11,10699624545
274,105,100,12,10700708209
275,105,100,13,10682972446
276,105,100,14,10710928995
277,105,100,15,10695681228
278,105,100,16,10711705669
279,105,100,17,10682858788
280,105,100,18,10717729964
281,105,100,19,10704093626
282,105,100,2,10720088979
283,105,100,20,10701529115
284,105,100,21,10679859151
285,105,100,22,10691473082
286,105,100,23,10701239943
287,105,100,24,10678944517
288,105,100,25,10698819380
289,105,100,26,10676646506
290,105,100,27,10704182406
291,105,100,28,10677582293
292,105,100,29,10706238859
293,105,100,3,10712181276
294,105,100,4,10708171367
295,105,100,5,10689483565
296,105,100,6,10705238013
297,105,100,7,10693594744
298,105,100,8,10690705552
299,105,100,9,10702190995
300,105,150,0,15952075541
301,105,150,1,15958994467
302,105,150,10,15960433208
303,105,150,11,15961081507
304,105,150,12,15959533937
305,105,150,13,15960489282
306,105,150,14,15959682643
307,105,150,15,15986377690
308,105,150,16,15981372552
309,105,150,17,15973125317
310,105,150,18,15969107372
311,105,150,19,15973729190
312,105,150,2,15985409967
313,105,150,20,15977107436
314,105,150,21,15957424795
315,105,150,22,15961045556
316,105,150,23,15967134472
317,105,150,24,15962454586
318,105,150,25,15959064863
319,105,150,26,15970489084
320,105,150,27,15977792266
321,105,150,28,15957139102
322,105,150,29,15980083655
323,105,150,3,15978781536
324,105,150,4,15977940740
325,105,150,5,15956028470
326,105,150,6,15972546748
327,105,150,7,15944532369
328,105,150,8,15979068120
329,105,150,9,15951002853
330,105,50,0,10420256227
331,105,50,1,10526604659
332,105,50,10,10517915239
333,105,50,11,10492018156
334,105,50,12,10408244618
335,105,50,13,10419909492
336,105,50,14,10531007151
337,105,50,15,10440529443
338,105,50,16,10509047288
339,105,50,17,10441406217
340,105,50,18,10447241180
341,105,50,19,10415426980
342,105,50,2,10423435863
343,105,50,20,10443567796
344,105,50,21,10397342076
345,105,50,22,10439554010
346,105,50,23,10441124549
347,105,50,24,10412341450
348,105,50,25,10439624684
349,105,50,26,10462437241
350,105,50,27,10437472864
351,105,50,28,10483175954
352,105,50,29,10533659444
353,105,50,3,10492819594
354,105,50,4,10518320915
355,105,50,5,10462005839
356,105,50,6,10460084699
357,105,50,7,10407641569
358,105,50,8,10386148016
359,105,50,9,10494341484
360,10,0,0,1142398934
361,10,0,1,1142382534
362,10,0,10,1149591135
363,10,0,11,1141132681
364,10,0,12,1144805862
365,10,0,13,1146420559
366,10,0,14,1153440860
367,10,0,15,1145807489
368,10,0,16,1141887037
369,10,0,17,1152797748
370,10,0,18,1142013713
371,10,0,19,1145094712
372,10,0,2,1143289094
373,10,0,20,1148585811
374,10,0,21,1145413868
375,10,0,22,1144970386
376,10,0,23,1153451229
377,10,0,24,1145403319
378,10,0,25,1144677257
379,10,0,26,1147467959
380,10,0,27,1161605122
381,10,0,28,1145317041
382,10,0,29,1153286115
383,10,0,3,1143496791
384,10,0,4,1161651069
385,10,0,5,1147339076
386,10,0,6,1151767797
387,10,0,7,1156505668
388,10,0,8,1154913001
389,10,0,9,1148073419
390,10,100,0,1158947506
391,10,100,1,1140777455
392,10,100,10,1143637609
393,10,100,11,1144600779
394,10,100,12,1143142056
395,10,100,13,1156122562
396,10,100,14,1147789752
397,10,100,15,1157043108
398,10,100,16,1145179727
399,10,100,17,1149053060
400,10,100,18,2596588909
401,10,100,19,1147298131
402,10,100,2,1149739573
403,10,100,20,1142672510
404,10,100,21,1145321084
405,10,100,22,1158307597
406,10,100,23,1139890555
407,10,100,24,1148183779
408,10,100,25,1145299906
409,10,100,26,1148866134
410,10,100,27,1144331695
411,10,100,28,1153880552
412,10,100,29,1143220373
413,10,100,3,1142275426
414,10,100,4,1142446915
415,10,100,5,1148553292
416,10,100,6,1141828125
417,10,100,7,1146043156
418,10,100,8,1150689314
419,10,100,9,1161623036
420,10,150,0,1605766291
421,10,150,1,1604782772
422,10,150,10,1604697277
423,10,150,11,1603751496
424,10,150,12,1603926744
425,10,150,13,1605771115
426,10,150,14,1607191112
427,10,150,15,1604830945
428,10,150,16,1605815033
429,10,150,17,1604916976
430,10,150,18,1606479586
431,10,150,19,1605356418
432,10,150,2,1606943514
433,10,150,20,1605266380
434,10,150,21,1621680778
435,10,150,22,1606115425
436,10,150,23,1616104843
437,10,150,24,1604873276
438,10,150,25,1603301917
439,10,150,26,1606181099
440,10,150,27,1605324034
441,10,150,28,1606596708
442,10,150,29,1606044200
443,10,150,3,1606318972
444,10,150,4,1605681412
445,10,150,5,1604645357
446,10,150,6,1607669757
447,10,150,7,1612509398
448,10,150,8,1606729639
449,10,150,9,1605817291
450,10,50,0,1148701733
451,10,50,1,1143056227
452,10,50,10,1156997390
453,10,50,11,1147637953
454,10,50,12,1143101983
455,10,50,13,1145592819
456,10,50,14,1142727148
457,10,50,15,1139631359
458,10,50,16,1141980205
459,10,50,17,1152893715
460,10,50,18,1146503354
461,10,50,19,1152460027
462,10,50,2,1147331406
463,10,50,20,1148500507
464,10,50,21,1154338916
465,10,50,22,1156830091
466,10,50,23,1151986423
467,10,50,24,1149801102
468,10,50,25,1148759474
469,10,50,26,1147709662
470,10,50,27,1144802365
471,10,50,28,1137705149
472,10,50,29,1142946414
473,10,50,3,1142065081
474,10,50,4,1146018981
475,10,50,5,1153901018
476,10,50,6,1149149636
477,10,50,7,1142606819
478,10,50,8,1142710379
479,10,50,9,1149242908
480,110,0,0,10982281189
481,110,0,1,10937562472
482,110,0,10,10875866406
483,110,0,11,10914214159
484,110,0,12,10896615877
485,110,0,13,10903147062
486,110,0,14,11010299945
487,110,0,15,10944943478
488,110,0,16,10967322432
489,110,0,17,10987706338
490,110,0,18,10979542492
491,110,0,19,10949605345
492,110,0,2,10919231379
493,110,0,20,10943131093
494,110,0,21,10991238810
495,110,0,22,10963468864
496,110,0,23,11016675998
497,110,0,24,10927107900
498,110,0,25,11010631797
499,110,0,26,10991915862
500,110,0,27,10984366943
501,110,0,28,10986988928
502,110,0,29,10925825917
503,110,0,3,10998636324
504,110,0,4,10971740146
505,110,0,5,11007884741
506,110,0,6,10909521790
507,110,0,7,11022734674
508,110,0,8,10953607019
509,110,0,9,10954222880
510,110,100,0,11192892606
511,110,100,1,11219135268
512,110,100,10,11215714413
513,110,100,11,11211848308
514,110,100,12,11214206884
515,110,100,13,11182896769
516,110,100,14,11173060416
517,110,100,15,11204884777
518,110,100,16,11176972007
519,110,100,17,11219987844
520,110,100,18,11202527688
521,110,100,19,11205030672
522,110,100,2,11215213557
523,110,100,20,11214686913
524,110,100,21,11196982836
525,110,100,22,11195806907
526,110,100,23,11215442066
527,110,100,24,11196694829
528,110,100,25,11207650935
529,110,100,26,11237448923
530,110,100,27,11230456777
531,110,100,28,11181270665
532,110,100,29,11180943521
533,110,100,3,11214031428
534,110,100,4,11210531896
535,110,100,5,11252672513
536,110,100,6,11210561373
537,110,100,7,11200521364
538,110,100,8,11222636246
539,110,100,9,11203327926
540,110,150,0,16716898113
541,110,150,1,16725063850
542,110,150,10,16718827811
543,110,150,11,16747173451
544,110,150,12,16728474867
545,110,150,13,16718363605
546,110,150,14,16736230417
547,110,150,15,16715604751
548,110,150,16,16729299666
549,110,150,17,16743317801
550,110,150,18,16749410509
551,110,150,19,16726449828
552,110,150,2,16746616297
553,110,150,20,16729019482
554,110,150,21,16720769640
555,110,150,22,16736272213
556,110,150,23,16718806202
557,110,150,24,16720474881
558,110,150,25,16734551005
559,110,150,26,16694855934
560,110,150,27,16737920163
561,110,150,28,16723637160
562,110,150,29,16727819735
563,110,150,3,16694155010
564,110,150,4,16736334064
565,110,150,5,16729092294
566,110,150,6,16725631440
567,110,150,7,16739229426
568,110,150,8,16729705314
569,110,150,9,16705211941
570,110,50,0,11000162794
571,110,50,1,10992970888
572,110,50,10,10918133039
573,110,50,11,10972904213
574,110,50,12,10973264512
575,110,50,13,10958562350
576,110,50,14,10937103071
577,110,50,15,10977613967
578,110,50,16,10991350709
579,110,50,17,10944609792
580,110,50,18,10981247044
581,110,50,19,10982635739
582,110,50,2,10973031900
583,110,50,20,11002269806
584,110,50,21,10904527221
585,110,50,22,10961006932
586,110,50,23,10970931968
587,110,50,24,10944776716
588,110,50,25,10990341941
589,110,50,26,10972087336
590,110,50,27,10943569306
591,110,50,28,10924988111
592,110,50,29,10986839794
593,110,50,3,10952433004
594,110,50,4,10956724322
595,110,50,5,10997089674
596,110,50,6,10916754965
597,110,50,7,10988510350
598,110,50,8,10992770896
599,110,50,9,11003060171
600,115,0,0,11465972754
601,115,0,1,11532429600
602,115,0,10,11481587489
603,115,0,11,11579212092
604,115,0,12,11493564367
605,115,0,13,11518921214
606,115,0,14,11463002060
607,115,0,15,11514021775
608,115,0,16,11406622132
609,115,0,17,11480857912
610,115,0,18,11473062234
611,115,0,19,11443973641
612,115,0,2,11418697419
613,115,0,20,11465867584
614,115,0,21,11427115979
615,115,0,22,11493351708
616,115,0,23,11394566765
617,115,0,24,11446807576
618,115,0,25,11438610991
619,115,0,26,11452195319
620,115,0,27,11356748231
621,115,0,28,11464209673
622,115,0,29,11508227712
623,115,0,3,11535398908
624,115,0,4,11444620828
625,115,0,5,11488140440
626,115,0,6,11439299301
627,115,0,7,11472685092
628,115,0,8,11481835250
629,115,0,9,11423374200
630,115,100,0,11704817546
631,115,100,1,11732840675
632,115,100,10,11714257134
633,115,100,11,11695240141
634,115,100,12,11705340880
635,115,100,13,11693198651
636,115,100,14,11702652336
637,115,100,15,11741130397
638,115,100,16,11739342026
639,115,100,17,11729922046
640,115,100,18,11709526657
641,115,100,19,11724687978
642,115,100,2,11688370412
643,115,100,20,11728593147
644,115,100,21,11710635756
645,115,100,22,11706419582
646,115,100,23,11707773723
647,115,100,24,11713679072
648,115,100,25,11714266270
649,115,100,26,11702014371
650,115,100,27,11674901849
651,115,100,28,11694145164
652,115,100,29,11692329478
653,115,100,3,11687924502
654,115,100,4,11724222648
655,115,100,5,11726352129
656,115,100,6,11703204793
657,115,100,7,11745321237
658,115,100,8,11688473233
659,115,100,9,11725396228
660,115,150,0,17479649223
661,115,150,1,17466820864
662,115,150,10,17487959849
663,115,150,11,17463205447
664,115,150,12,17479317570
665,115,150,13,17485797310
666,115,150,14,17487470738
667,115,150,15,17469547435
668,115,150,16,17496593600
669,115,150,17,17471291928
670,115,150,18,17488709327
671,115,150,19,17481278166
672,115,150,2,17468889649
673,115,150,20,17470128747
674,115,150,21,17478715688
675,115,150,22,17487042796
676,115,150,23,17498934794
677,115,150,24,17460924079
678,115,150,25,17478246663
679,115,150,26,17506182537
680,115,150,27,17500401955
681,115,150,28,17464946961
682,115,150,29,17509679916
683,115,150,3,17473446801
684,115,150,4,17478179371
685,115,150,5,17468240048
686,115,150,6,17463762584
687,115,150,7,17475285523
688,115,150,8,17486495020
689,115,150,9,17474828418
690,115,50,0,11559809557
691,115,50,1,11426668606
692,115,50,10,11480937906
693,115,50,11,11498971822
694,115,50,12,11514094390
695,115,50,13,11490985560
696,115,50,14,11484392117
697,115,50,15,11518366376
698,115,50,16,11439390317
699,115,50,17,11422147062
700,115,50,18,11399935289
701,115,50,19,11402182787
702,115,50,2,11448337643
703,115,50,20,11378784743
704,115,50,21,11484573703
705,115,50,22,11372174575
706,115,50,23,11480394592
707,115,50,24,11464956664
708,115,50,25,11458326588
709,115,50,26,11517333629
710,115,50,27,11440460131
711,115,50,28,11508303399
712,115,50,29,11446604458
713,115,50,3,11402364056
714,115,50,4,11393632941
715,115,50,5,11480175403
716,115,50,6,11482651688
717,115,50,7,11409021447
718,115,50,8,11455385591
719,115,50,9,11524238562
720,120,0,0,11998682227
721,120,0,1,11909281359
722,120,0,10,11952200770
723,120,0,11,11975196647
724,120,0,12,12010541284
725,120,0,13,12053991224
726,120,0,14,11987259552
727,120,0,15,12020775526
728,120,0,16,11951619258
729,120,0,17,12056987264
730,120,0,18,11955487920
731,120,0,19,11994275436
732,120,0,2,12027272120
733,120,0,20,11964255135
734,120,0,21,12055707129
735,120,0,22,11962776731
736,120,0,23,11971243195
737,120,0,24,11859452904
738,120,0,25,11959986559
739,120,0,26,11977784758
740,120,0,27,11968986300
741,120,0,28,11956378032
742,120,0,29,11933198619
743,120,0,3,12003776464
744,120,0,4,11923640926
745,120,0,5,11895389934
746,120,0,6,11950452508
747,120,0,7,11921967529
748,120,0,8,11925583296
749,120,0,9,11950619640
750,120,100,0,12215919283
751,120,100,1,12202884948
752,120,100,10,12226665990
753,120,100,11,12200103273
754,120,100,12,12241235972
755,120,100,13,12221391258
756,120,100,14,12184464757
757,120,100,15,12198540843
758,120,100,16,12195240989
759,120,100,17,12248153969
760,120,100,18,12197793975
761,120,100,19,12213186478
762,120,100,2,12206791817
763,120,100,20,12212077873
764,120,100,21,12204025473
765,120,100,22,12203987397
766,120,100,23,12209764094
767,120,100,24,12232752668
768,120,100,25,12223582633
769,120,100,26,12213687046
770,120,100,27,12215613653
771,120,100,28,12185793678
772,120,100,29,12219686743
773,120,100,3,12203403550
774,120,100,4,12210848355
775,120,100,5,12228197446
776,120,100,6,12218879243
777,120,100,7,12217233450
778,120,100,8,12235009804
779,120,100,9,12228563795
780,120,150,0,18239375286
781,120,150,1,18244354132
782,120,150,10,18228726006
783,120,150,11,18250866005
784,120,150,12,18231776718
785,120,150,13,18245366914
786,120,150,14,18237552126
787,120,150,15,18227251638
788,120,150,16,18225356832
789,120,150,17,18247668237
790,120,150,18,18243636671
791,120,150,19,18233844000
792,120,150,2,18258943150
793,120,150,20,18239597627
794,120,150,21,18237086800
795,120,150,22,18232612672
796,120,150,23,18229709446
797,120,150,24,18232873178
798,120,150,25,18269894378
799,120,150,26,18249117154
800,120,150,27,18237496419
801,120,150,28,18239725335
802,120,150,29,18270335950
803,120,150,3,18242254797
804,120,150,4,18259604409
805,120,150,5,18239168117
806,120,150,6,18218099467
807,120,150,7,18256130790
808,120,150,8,18254254179
809,120,150,9,18249605069
810,120,50,0,11902814334
811,120,50,1,11997998577
812,120,50,10,11955932690
813,120,50,11,12019246692
814,120,50,12,11946992544
815,120,50,13,11875201671
816,120,50,14,11874246206
817,120,50,15,12021183598
818,120,50,16,11978642236
819,120,50,17,11975872734
820,120,50,18,11988591836
821,120,50,19,12031471787
822,120,50,2,11946850334
823,120,50,20,12638029623
824,120,50,21,11964790949
825,120,50,22,11970711063
826,120,50,23,11894444917
827,120,50,24,11962499850
828,120,50,25,11957500759
829,120,50,26,11919158373
830,120,50,27,11951863041
831,120,50,28,11994267339
832,120,50,29,11954482252
833,120,50,3,11986408848
834,120,50,4,11994491405
835,120,50,5,11902365901
836,120,50,6,11970672856
837,120,50,7,11975400756
838,120,50,8,11993136720
839,120,50,9,11894447786
840,125,0,0,12440774837
841,125,0,1,12400155105
842,125,0,10,12508478684
843,125,0,11,12406299394
844,125,0,12,12425059684
845,125,0,13,12397822645
846,125,0,14,12502738925
847,125,0,15,12425843765
848,125,0,16,12472834763
849,125,0,17,12431904273
850,125,0,18,12443234321
851,125,0,19,12494555437
852,125,0,2,12358651521
853,125,0,20,12478136420
854,125,0,21,12471669492
855,125,0,22,12509036100
856,125,0,23,12501141943
857,125,0,24,12419059271
858,125,0,25,12528942794
859,125,0,26,12480308499
860,125,0,27,12503514070
861,125,0,28,12393244004
862,125,0,29,12531688024
863,125,0,3,12448661335
864,125,0,4,12475743400
865,125,0,5,12494306326
866,125,0,6,12443874499
867,125,0,7,12446541739
868,125,0,8,12439430262
869,125,0,9,12439436979
870,125,100,0,12717936069
871,125,100,1,12711726398
872,125,100,10,12716246883
873,125,100,11,12702299632
874,125,100,12,12727760127
875,125,100,13,12714292362
876,125,100,14,12727715807
877,125,100,15,12704554217
878,125,100,16,12701610286
879,125,100,17,12732317824
880,125,100,18,12738480104
881,125,100,19,12729577760
882,125,100,2,12698391923
883,125,100,20,12694805990
884,125,100,21,12726640335
885,125,100,22,12740867944
886,125,100,23,12687265413
887,125,100,24,12741059357
888,125,100,25,12735295134
889,125,100,26,12745091242
890,125,100,27,12695294476
891,125,100,28,12737765768
892,125,100,29,12719494970
893,125,100,3,12736156135
894,125,100,4,12728687769
895,125,100,5,12720279126
896,125,100,6,12722778601
897,125,100,7,12746012631
898,125,100,8,12712534297
899,125,100,9,12703929618
900,125,150,0,19015917237
901,125,150,1,19017647204
902,125,150,10,18993828271
903,125,150,11,18991375454
904,125,150,12,19012392580
905,125,150,13,19002338002
906,125,150,14,18991092201
907,125,150,15,18983593664
908,125,150,16,18996204993
909,125,150,17,18973920390
910,125,150,18,19018123724
911,125,150,19,18990047678
912,125,150,2,18986826395
913,125,150,20,18992999019
914,125,150,21,18993944157
915,125,150,22,18976981517
916,125,150,23,19003721097
917,125,150,24,18987955831
918,125,150,25,19022106268
919,125,150,26,19012113993
920,125,150,27,18995762803
921,125,150,28,19007195887
922,125,150,29,18987152866
923,125,150,3,18982085220
924,125,150,4,19016306290
925,125,150,5,18985872894
926,125,150,6,18995912567
927,125,150,7,18979283786
928,125,150,8,18991869597
929,125,150,9,18967940100
930,125,50,0,12418450981
931,125,50,1,12484460343
932,125,50,10,12486557369
933,125,50,11,12454473938
934,125,50,12,12457955045
935,125,50,13,12407625747
936,125,50,14,12408082300
937,125,50,15,12366447229
938,125,50,16,12434518326
939,125,50,17,12461569402
940,125,50,18,12422941034
941,125,50,19,12458733129
942,125,50,2,12460277185
943,125,50,20,12461046987
944,125,50,21,12387404359
945,125,50,22,12408060282
946,125,50,23,12440759729
947,125,50,24,12418518414
948,125,50,25,12521930322
949,125,50,26,12427222022
950,125,50,27,12410548763
951,125,50,28,12431015174
952,125,50,29,12473232682
953,125,50,3,12368101801
954,125,50,4,12467210954
955,125,50,5,12442565723
956,125,50,6,12441328308
957,125,50,7,12361450777
958,125,50,8,12482190431
959,125,50,9,12411174622
960,130,0,0,12930788931
961,130,0,1,13525409899
962,130,0,10,12917094905
963,130,0,11,12917012597
964,130,0,12,12923544963
965,130,0,13,12936713798
966,130,0,14,12956429954
967,130,0,15,12986911385
968,130,0,16,12978937738
969,130,0,17,12882665300
970,130,0,18,12961351503
971,130,0,19,12869154987
972,130,0,2,12883686158
973,130,0,20,12982006855
974,130,0,21,12984804606
975,130,0,22,13081707769
976,130,0,23,12951843357
977,130,0,24,12976658426
978,130,0,25,12967054686
979,130,0,26,12942115177
980,130,0,27,12938788863
981,130,0,28,12945218460
982,130,0,29,13011946593
983,130,0,3,12994225893
984,130,0,4,12936328558
985,130,0,5,12908493554
986,130,0,6,12905557058
987,130,0,7,12939491350
988,130,0,8,12918420935
989,130,0,9,12916975392
990,130,100,0,13237230179
991,130,100,1,13232778637
992,130,100,10,13236912208
993,130,100,11,13239895103
994,130,100,12,13257189979
995,130,100,13,13212698511
996,130,100,14,13250446341
997,130,100,15,13216676640
998,130,100,16,13245040419
999,130,100,17,13232118815
1000,130,100,18,13254662678
1001,130,100,19,13257409722
1002,130,100,2,13251457432
1003,130,100,20,13245651461
1004,130,100,21,13251906846
1005,130,100,22,13194443607
1006,130,100,23,13206465679
1007,130,100,24,13258601481
1008,130,100,25,13209259755
1009,130,100,26,13229276231
1010,130,100,27,13200494535
1011,130,100,28,13241984046
1012,130,100,29,13209039490
1013,130,100,3,13222661448
1014,130,100,4,13214420673
1015,130,100,5,13227354132
1016,130,100,6,13229694818
1017,130,100,7,13236375879
1018,130,100,8,13233931989
1019,130,100,9,13238594674
1020,130,150,0,19745221890
1021,130,150,1,19761272068
1022,130,150,10,19775033610
1023,130,150,11,19764097593
1024,130,150,12,19754110862
1025,130,150,13,19760700328
1026,130,150,14,19768879690
1027,130,150,15,19763970265
1028,130,150,16,19749332083
1029,130,150,17,19750651888
1030,130,150,18,19776947683
1031,130,150,19,19791947963
1032,130,150,2,19750541014
1033,130,150,20,19781468898
1034,130,150,21,19741527860
1035,130,150,22,19730976040
1036,130,150,23,19746609017
1037,130,150,24,19747021605
1038,130,150,25,19797925694
1039,130,150,26,19769361436
1040,130,150,27,19762411611
1041,130,150,28,19728870739
1042,130,150,29,19774240754
1043,130,150,3,19754921555
1044,130,150,4,19743481168
1045,130,150,5,19764561611
1046,130,150,6,19749189703
1047,130,150,7,19730595936
1048,130,150,8,19757992024
1049,130,150,9,19753069134
1050,130,50,0,12897319454
1051,130,50,1,12942694873
1052,130,50,10,12929567696
1053,130,50,11,12872079104
1054,130,50,12,12872484038
1055,130,50,13,12876447231
1056,130,50,14,12929727028
1057,130,50,15,12881543377
1058,130,50,16,12986131672
1059,130,50,17,12772722612
1060,130,50,18,13017526100
1061,130,50,19,12913058133
1062,130,50,2,12897779497
1063,130,50,20,12947919136
1064,130,50,21,12859112374
1065,130,50,22,12936186818
1066,130,50,23,12919594502
1067,130,50,24,12940141980
1068,130,50,25,12916207250
1069,130,50,26,12938778007
1070,130,50,27,12930342438
1071,130,50,28,12929760212
1072,130,50,29,12945223721
1073,130,50,3,12991855894
1074,130,50,4,12930307783
1075,130,50,5,12984753848
