,reps,interop_compute_ms,globaldb_ms,trial,runtime_ns
120,100,100,50,27,23836793918
121,100,100,50,28,23857201507
122,100,100,50,29,23841170371
123,100,100,50,3,23865970812
124,100,100,50,30,23839089400
125,100,100,50,31,23852217197
126,100,100,50,32,23840909608
127,100,100,50,33,23840513305
128,100,100,50,34,23852639563
129,100,100,50,35,23869260221
130,100,100,50,36,23845753749
131,100,100,50,37,23837325703
132,100,100,50,38,23840821169
133,100,100,50,39,23845686598
134,100,100,50,4,23844334563
135,100,100,50,40,23845379667
136,100,100,50,41,23841039572
137,100,100,50,42,23848635025
138,100,100,50,43,23836801589
139,100,100,50,44,23850158179
140,100,100,50,45,23841955634
141,100,100,50,46,23846152033
142,100,100,50,47,23852666527
143,100,100,50,48,23843421447
144,100,100,50,49,23877593165
145,100,100,50,5,23841242664
146,100,100,50,50,23856093723
147,100,100,50,51,23848661518
148,100,100,50,52,23843941784
149,100,100,50,53,23857346900
150,100,100,50,54,23843057627
151,100,100,50,55,23841184749
152,100,100,50,56,23857305028
153,100,100,50,57,23838154987
154,100,100,50,58,23844658684
155,100,100,50,59,23844625014
156,100,100,50,6,23856936011
157,100,100,50,60,23856634145
158,100,100,50,61,23840342129
159,100,100,50,62,23845977643
160,100,100,50,63,23843285306
161,100,100,50,64,23845992221
162,100,100,50,65,23840695481
163,100,100,50,66,23842002580
164,100,100,50,67,23844814535
165,100,100,50,68,23865960077
166,100,100,50,69,23840913176
167,100,100,50,7,23841233910
168,100,100,50,70,23845802582
169,100,100,50,71,23856634143
170,100,100,50,72,23853647457
171,100,100,50,73,23837840453
172,100,100,50,74,23844611521
173,100,100,50,75,23832805185
174,100,100,50,76,23841046970
175,100,100,50,77,23853364100
176,100,100,50,78,23857653711
177,100,100,50,79,23841417986
178,100,100,50,8,23840570302
179,100,100,50,80,23836643572
180,100,100,50,81,23841875357
181,100,100,50,82,23841220740
182,100,100,50,83,23866194013
183,100,100,50,84,23836705971
184,100,100,50,85,23897182966
185,100,100,50,86,23855718873
186,100,100,50,87,23845366133
187,100,100,50,88,23849886001
188,100,100,50,89,23845077200
189,100,100,50,9,23844963156
190,100,100,50,90,23869849896
191,100,100,50,91,23805193085
192,100,100,50,92,23837204043
193,100,100,50,93,23840276787
194,100,100,50,94,23845596547
195,100,100,50,95,23844572109
196,100,100,50,96,23841529562
197,100,100,50,97,23841624972
198,100,100,50,98,23848498041
199,100,100,50,99,23841616571
200,100,105,50,0,24281987782
201,100,105,50,1,24241643480
202,100,105,50,10,24205859867
203,100,105,50,11,24264051130
204,100,105,50,12,24236180093
205,100,105,50,13,24245714001
206,100,105,50,14,24252663279
207,100,105,50,15,24253846515
208,100,105,50,16,24285336023
209,100,105,50,17,24245591148
210,100,105,50,18,24236387203
211,100,105,50,19,24261682280
212,100,105,50,2,24253580166
213,100,105,50,20,24241708289
214,100,105,50,21,24245599224
215,100,105,50,22,24233182240
216,100,105,50,23,24245720254
217,100,105,50,24,24236742183
218,100,105,50,25,24249821545
219,100,105,50,26,24241720801
220,100,105,50,27,24277104719
221,100,105,50,28,24231994338
222,100,105,50,29,24246237381
223,100,105,50,3,24265563109
224,100,105,50,30,24233175637
225,100,105,50,31,24245251178
226,100,105,50,32,24249535203
227,100,105,50,33,24240748530
228,100,105,50,34,24244441087
229,100,105,50,35,24252505975
230,100,105,50,36,24235616917
231,100,105,50,37,24237021799
232,100,105,50,38,24223863116
233,100,105,50,39,24272575371
234,100,105,50,4,24244650543
235,100,105,50,40,24237657414
236,100,105,50,41,24236974443
237,100,105,50,42,24236797822
238,100,105,50,43,24253210677
239,100,105,50,44,24241983391
240,100,105,50,45,24244904841
241,100,105,50,46,24245780539
242,100,105,50,47,24241416970
243,100,105,50,48,24240725802
244,100,105,50,49,24225004912
245,100,105,50,5,24241238223
246,100,105,50,50,24265091806
247,100,105,50,51,24241705072
248,100,105,50,52,24244999485
249,100,105,50,53,24237734349
250,100,105,50,54,24241879196
251,100,105,50,55,24237383312
252,100,105,50,56,24240719909
253,100,105,50,57,24258027654
254,100,105,50,58,24245359868
255,100,105,50,59,24241781408
256,100,105,50,6,24238599154
257,100,105,50,60,24241665096
258,100,105,50,61,24240555394
259,100,105,50,62,24241314121
260,100,105,50,63,24244075483
261,100,105,50,64,24265739160
262,100,105,50,65,24221710437
263,100,105,50,66,24240212696
264,100,105,50,67,24236295383
265,100,105,50,68,24257308421
266,100,105,50,69,24241936610
267,100,105,50,7,24269026233
268,100,105,50,70,24244904340
269,100,105,50,71,24240641248
270,100,105,50,72,24241112076
271,100,105,50,73,24244415867
272,100,105,50,74,24237008893
273,100,105,50,75,24241487857
274,100,105,50,76,24237629431
275,100,105,50,77,24228304109
276,100,105,50,78,24257705147
277,100,105,50,79,24269338427
278,100,105,50,8,24253193555
279,100,105,50,80,24258033511
280,100,105,50,81,24241861789
281,100,105,50,82,24241215562
282,100,105,50,83,24245158866
283,100,105,50,84,24263810018
284,100,105,50,85,24330202149
285,100,105,50,86,24240619631
286,100,105,50,87,24236772596
287,100,105,50,88,24231714507
288,100,105,50,89,24240980456
289,100,105,50,9,24241629971
290,100,105,50,90,24237266606
291,100,105,50,91,24244985091
292,100,105,50,92,24244688977
293,100,105,50,93,24239019207
294,100,105,50,94,24245876789
295,100,105,50,95,24239821797
296,100,105,50,96,24228826657
297,100,105,50,97,24237120270
298,100,105,50,98,24237595020
299,100,105,50,99,24237872528
300,100,10,50,0,19089176563
301,100,10,50,1,19081988854
302,100,10,50,10,19113678624
303,100,10,50,11,19089735048
304,100,10,50,12,19094907482
305,100,10,50,13,19044322599
306,100,10,50,14,19081172792
307,100,10,50,15,19120862140
308,100,10,50,16,19044093669
309,100,10,50,17,19133205418
310,100,10,50,18,19044768751
311,100,10,50,19,19093586194
312,100,10,50,2,19046059390
313,100,10,50,20,19041109633
314,100,10,50,21,19149663837
315,100,10,50,22,19041365687
316,100,10,50,23,19113100500
317,100,10,50,24,19097918635
318,100,10,50,25,19092046600
319,100,10,50,26,19084322385
320,100,10,50,27,19105214831
321,100,10,50,28,19129649824
322,100,10,50,29,19100395868
323,100,10,50,3,19108956791
324,100,10,50,30,19088754026
325,100,10,50,31,19118248640
326,100,10,50,32,19045275609
327,100,10,50,33,19109267024
328,100,10,50,34,19093548444
329,100,10,50,35,19112347499
330,100,10,50,36,19041927239
331,100,10,50,37,19089312454
332,100,10,50,38,19089666387
333,100,10,50,39,19116432074
334,100,10,50,4,19052716330
335,100,10,50,40,19084645555
336,100,10,50,41,19082003680
337,100,10,50,42,19099067007
338,100,10,50,43,19085175765
339,100,10,50,44,19081865544
340,100,10,50,45,19089310737
341,100,10,50,46,19104784606
342,100,10,50,47,19097086528
343,100,10,50,48,19040644603
344,100,10,50,49,19045481636
345,100,10,50,5,19084751799
346,100,10,50,50,19089160428
347,100,10,50,51,19048840273
348,100,10,50,52,19044860867
349,100,10,50,53,19069170942
350,100,10,50,54,19089605785
351,100,10,50,55,19092487165
352,100,10,50,56,19053063293
353,100,10,50,57,19108359083
354,100,10,50,58,19041626229
355,100,10,50,59,19089374296
356,100,10,50,6,19152528826
357,100,10,50,60,19109651012
358,100,10,50,61,19052790768
359,100,10,50,62,19089646288
360,100,10,50,63,19086113293
361,100,10,50,64,19105809824
362,100,10,50,65,19084539476
363,100,10,50,66,19085089898
364,100,10,50,67,19045669746
365,100,10,50,68,19084251347
366,100,10,50,69,19093356129
367,100,10,50,7,19089347160
368,100,10,50,70,19044519725
369,100,10,50,71,19104502807
370,100,10,50,72,19047159735
371,100,10,50,73,19048446012
372,100,10,50,74,19177185256
373,100,10,50,75,19112963487
374,100,10,50,76,19101734048
375,100,10,50,77,19083786093
376,100,10,50,78,19092871687
377,100,10,50,79,19081915174
378,100,10,50,8,19054106247
379,100,10,50,80,19096377008
380,100,10,50,81,19045271259
381,100,10,50,82,19117685524
382,100,10,50,83,19093112373
383,100,10,50,84,19089081569
384,100,10,50,85,19058247568
385,100,10,50,86,19105212762
386,100,10,50,87,19085563441
387,100,10,50,88,19049356909
388,100,10,50,89,19076669382
389,100,10,50,9,19057925340
390,100,10,50,90,19065928864
391,100,10,50,91,19040832372
392,100,10,50,92,19193936321
393,100,10,50,93,19044961427
394,100,10,50,94,19101514111
395,100,10,50,95,19088431521
396,100,10,50,96,19089603610
397,100,10,50,97,19055496943
398,100,10,50,98,19086317986
399,100,10,50,99,19038720243
400,100,110,50,0,24665574328
401,100,110,50,1,24635803901
402,100,110,50,10,24645570372
403,100,110,50,11,24645776590
404,100,110,50,12,24653156402
405,100,110,50,13,24641121708
406,100,110,50,14,24645353924
407,100,110,50,15,24673385783
408,100,110,50,16,24654015123
409,100,110,50,17,24653354386
410,100,110,50,18,24640088465
411,100,110,50,19,24646295083
412,100,110,50,2,24644679754
413,100,110,50,20,24650235960
414,100,110,50,21,24645465163
415,100,110,50,22,24657774103
416,100,110,50,23,24649249765
417,100,110,50,24,24641721048
418,100,110,50,25,24658161282
419,100,110,50,26,24645938778
420,100,110,50,27,24636680483
421,100,110,50,28,24649372797
422,100,110,50,29,24664869227
423,100,110,50,3,24653137591
424,100,110,50,30,24637615993
425,100,110,50,31,24642226983
426,100,110,50,32,24700850873
427,100,110,50,33,24651471716
428,100,110,50,34,24645792072
429,100,110,50,35,24640574064
430,100,110,50,36,24669239209
431,100,110,50,37,24648320175
432,100,110,50,38,24649849006
433,100,110,50,39,24666052867
434,100,110,50,4,24673840357
435,100,110,50,40,24668176794
436,100,110,50,41,24657917370
437,100,110,50,42,24648896205
438,100,110,50,43,24654988559
439,100,110,50,44,24645167732
440,100,110,50,45,24643644617
441,100,110,50,46,24644507202
442,100,110,50,47,24677804371
443,100,110,50,48,24645640585
444,100,110,50,49,24657971739
445,100,110,50,5,24641905188
446,100,110,50,50,24697516756
447,100,110,50,51,24644699866
448,100,110,50,52,24656628212
449,100,110,50,53,24644850177
450,100,110,50,54,24649096534
451,100,110,50,55,24652837997
452,100,110,50,56,24640613810
453,100,110,50,57,24653995979
454,100,110,50,58,24657407635
455,100,110,50,59,24649021597
456,100,110,50,6,24649924611
457,100,110,50,60,24637081168
458,100,110,50,61,24652426050
459,100,110,50,62,24645971361
460,100,110,50,63,24649602505
461,100,110,50,64,24649176593
462,100,110,50,65,24653477690
463,100,110,50,66,24649699302
464,100,110,50,67,24636418457
465,100,110,50,68,24636313305
466,100,110,50,69,24669602971
467,100,110,50,7,24644331306
468,100,110,50,70,24645327627
469,100,110,50,71,24640999370
470,100,110,50,72,24625796264
471,100,110,50,73,24644960564
472,100,110,50,74,24641220229
473,100,110,50,75,24653594520
474,100,110,50,76,24640407902
475,100,110,50,77,24640222119
476,100,110,50,78,24645176938
477,100,110,50,79,24648971312
478,100,110,50,8,24641663951
479,100,110,50,80,24668247461
480,100,110,50,81,24648432240
481,100,110,50,82,24636977078
482,100,110,50,83,24669451040
483,100,110,50,84,24649628929
484,100,110,50,85,24679638424
485,100,110,50,86,24640550736
486,100,110,50,87,24641429249
487,100,110,50,88,24640455617
488,100,110,50,89,24641528318
489,100,110,50,9,24640395845
490,100,110,50,90,24645616024
491,100,110,50,91,24657562309
492,100,110,50,92,24646500217
493,100,110,50,93,24641621530
494,100,110,50,94,24649658100
495,100,110,50,95,24662940098
496,100,110,50,96,24649837050
497,100,110,50,97,24653060784
498,100,110,50,98,24606049232
499,100,110,50,99,24665158657
500,100,115,50,0,25368549144
501,100,115,50,1,25357896385
502,100,115,50,10,25369367847
503,100,115,50,11,25352390856
504,100,115,50,12,25400800308
505,100,115,50,13,25373689623
506,100,115,50,14,25368927690
507,100,115,50,15,25372785863
508,100,115,50,16,25340326714
509,100,115,50,17,25325303100
510,100,115,50,18,25340666421
511,100,115,50,19,25316440377
512,100,115,50,2,25377187640
513,100,115,50,20,25340562699
514,100,115,50,21,25336499300
515,100,115,50,22,25313273576
516,100,115,50,23,25321979889
517,100,115,50,24,25364359393
518,100,115,50,25,25397307098
519,100,115,50,26,25305061849
520,100,115,50,27,25393512870
521,100,115,50,28,25389174673
522,100,115,50,29,25357025288
523,100,115,50,3,25333361590
524,100,115,50,30,25309915599
525,100,115,50,31,25385203039
526,100,115,50,32,25313491939
527,100,115,50,33,25392886116
528,100,115,50,34,25337144278
529,100,115,50,35,25357585032
530,100,115,50,36,25300415784
531,100,115,50,37,25304521360
532,100,115,50,38,25381956832
533,100,115,50,39,25301774639
534,100,115,50,4,25398181996
535,100,115,50,40,25301226714
536,100,115,50,41,25357584367
537,100,115,50,42,25373106526
538,100,115,50,43,25387619522
539,100,115,50,44,25317710581
540,100,115,50,45,25300900678
541,100,115,50,46,25289765571
542,100,115,50,47,25329405968
543,100,115,50,48,25348748591
544,100,115,50,49,25297294009
545,100,115,50,5,25345688516
546,100,115,50,50,25321699509
547,100,115,50,51,25401371225
548,100,115,50,52,25325536990
549,100,115,50,53,25313615663
550,100,115,50,54,25392271977
551,100,115,50,55,25308461545
552,100,115,50,56,25381929485
553,100,115,50,57,25307700332
554,100,115,50,58,25293997158
555,100,115,50,59,25276722364
556,100,115,50,6,25333477586
557,100,115,50,60,25352329781
558,100,115,50,61,25352925676
559,100,115,50,62,25348514474
560,100,115,50,63,25377621111
561,100,115,50,64,25294358944
562,100,115,50,65,25312102794
563,100,115,50,66,25325675271
564,100,115,50,67,25360595854
565,100,115,50,68,25306648099
566,100,115,50,69,25301765447
567,100,115,50,7,25325612937
568,100,115,50,70,25380953546
569,100,115,50,71,25300655052
570,100,115,50,72,25313384825
571,100,115,50,73,25395684178
572,100,115,50,74,25333539405
573,100,115,50,75,25400095902
574,100,115,50,76,25348620426
575,100,115,50,77,25321237926
576,100,115,50,78,25354580573
577,100,115,50,79,25368805551
578,100,115,50,8,25368738813
579,100,115,50,80,25341862920
580,100,115,50,81,25276342236
581,100,115,50,82,25309540138
582,100,115,50,83,25293872665
583,100,115,50,84,25380650327
584,100,115,50,85,25348122423
585,100,115,50,86,25397652753
586,100,115,50,87,25313053099
587,100,115,50,88,25362073614
588,100,115,50,89,25364688388
589,100,115,50,9,25308445274
590,100,115,50,90,25321677617
591,100,115,50,91,25373368420
592,100,115,50,92,25373986904
593,100,115,50,93,25340711663
594,100,115,50,94,25345961995
595,100,115,50,95,25315587782
596,100,115,50,96,25341283818
597,100,115,50,97,25338294667
598,100,115,50,98,25308530034
599,100,115,50,99,25329589689
600,100,120,50,0,25840704423
601,100,120,50,1,25833364374
602,100,120,50,10,25841116728
603,100,120,50,11,25841570971
604,100,120,50,12,25840613004
605,100,120,50,13,25844451439
606,100,120,50,14,25840638933
607,100,120,50,15,25845047725
608,100,120,50,16,25845638106
609,100,120,50,17,25840289518
610,100,120,50,18,25841174647
611,100,120,50,19,25841163566
612,100,120,50,2,25861272467
613,100,120,50,20,25853413414
614,100,120,50,21,25841240159
615,100,120,50,22,25841094746
616,100,120,50,23,25841028791
617,100,120,50,24,25837171440
618,100,120,50,25,25841327863
619,100,120,50,26,25857598572
620,100,120,50,27,25852395922
621,100,120,50,28,25845368296
622,100,120,50,29,25845903704
623,100,120,50,3,25841107667
624,100,120,50,30,25845279336
625,100,120,50,31,25869621517
626,100,120,50,32,25849937251
627,100,120,50,33,25841391560
628,100,120,50,34,25873483974
629,100,120,50,35,25837169355
630,100,120,50,36,25849402577
631,100,120,50,37,25841794198
632,100,120,50,38,25848407719
633,100,120,50,39,25841220047
634,100,120,50,4,25840970829
635,100,120,50,40,25845249930
636,100,120,50,41,25842112715
637,100,120,50,42,25861036625
638,100,120,50,43,25845015821
639,100,120,50,44,25848712745
640,100,120,50,45,25861772984
641,100,120,50,46,25845732853
642,100,120,50,47,25839253528
643,100,120,50,48,25846013890
644,100,120,50,49,25833582850
645,100,120,50,5,25849363028
646,100,120,50,50,25841322460
647,100,120,50,51,25845236244
648,100,120,50,52,25864762397
649,100,120,50,53,25841529908
650,100,120,50,54,25841030743
651,100,120,50,55,25841327612
652,100,120,50,56,25850683635
653,100,120,50,57,25841872186
654,100,120,50,58,25846317692
655,100,120,50,59,25841755542
656,100,120,50,6,25841144270
657,100,120,50,60,25849114416
658,100,120,50,61,25841040051
659,100,120,50,62,25841817484
660,100,120,50,63,25859287996
661,100,120,50,64,25852455394
662,100,120,50,65,25840833061
663,100,120,50,66,25841397265
664,100,120,50,67,25839972191
665,100,120,50,68,25888777457
666,100,120,50,69,25844916174
667,100,120,50,7,25841959887
668,100,120,50,70,25862043902
669,100,120,50,71,25843948827
670,100,120,50,72,25837222316
671,100,120,50,73,25840918284
672,100,120,50,74,25876313520
673,100,120,50,75,25841717568
674,100,120,50,76,25833578271
675,100,120,50,77,25841759554
676,100,120,50,78,25841421714
677,100,120,50,79,25841189095
678,100,120,50,8,25841848758
679,100,120,50,80,25837284863
680,100,120,50,81,25856595965
681,100,120,50,82,25836253715
682,100,120,50,83,25840340297
683,100,120,50,84,25828927224
684,100,120,50,85,25841249183
685,100,120,50,86,25838656110
686,100,120,50,87,25836732767
687,100,120,50,88,25841699682
688,100,120,50,89,25856450909
689,100,120,50,9,25845186806
690,100,120,50,90,25841288494
691,100,120,50,91,25845416079
692,100,120,50,92,25840926156
693,100,120,50,93,25844662085
694,100,120,50,94,25844488302
695,100,120,50,95,25841645301
696,100,120,50,96,25840699053
697,100,120,50,97,25841425893
698,100,120,50,98,25833173603
699,100,120,50,99,25854420442
700,100,125,50,0,26232864593
701,100,125,50,1,26277506707
702,100,125,50,10,26265423225
703,100,125,50,11,26246149902
704,100,125,50,12,26180475286
705,100,125,50,13,26243396680
706,100,125,50,14,26242153276
707,100,125,50,15,26245551005
708,100,125,50,16,26223772061
709,100,125,50,17,26292766196
710,100,125,50,18,26236686743
711,100,125,50,19,26233227736
712,100,125,50,2,26240456290
713,100,125,50,20,26240319274
714,100,125,50,21,26240691063
715,100,125,50,22,26253299753
716,100,125,50,23,26238578315
717,100,125,50,24,26232805451
718,100,125,50,25,26241428666
719,100,125,50,26,26237326973
720,100,125,50,27,26241659857
721,100,125,50,28,26245134249
722,100,125,50,29,26241848637
723,100,125,50,3,26277808614
724,100,125,50,30,26241198803
725,100,125,50,31,26241604306
726,100,125,50,32,26245134163
727,100,125,50,33,26244477736
728,100,125,50,34,26238218781
729,100,125,50,35,26257616816
730,100,125,50,36,26242260996
731,100,125,50,37,26233008765
732,100,125,50,38,26244905435
733,100,125,50,39,26241371855
734,100,125,50,4,26239918940
735,100,125,50,40,26241315540
736,100,125,50,41,26241852001
737,100,125,50,42,26240861216
738,100,125,50,43,26237393943
739,100,125,50,44,26240686820
740,100,125,50,45,26240630611
741,100,125,50,46,26272377558
742,100,125,50,47,26238668566
743,100,125,50,48,26256431258
744,100,125,50,49,26241328624
745,100,125,50,5,26252565281
746,100,125,50,50,26256827149
747,100,125,50,51,26203563477
748,100,125,50,52,26244750790
749,100,125,50,53,26269769957
750,100,125,50,54,26249331966
751,100,125,50,55,26240483161
752,100,125,50,56,26260622037
753,100,125,50,57,26249360329
754,100,125,50,58,26269853830
755,100,125,50,59,26228518604
756,100,125,50,6,26237737884
757,100,125,50,60,26253165116
758,100,125,50,61,26233397512
759,100,125,50,62,26261069593
760,100,125,50,63,26241549912
761,100,125,50,64,26285109604
762,100,125,50,65,26245839512
763,100,125,50,66,26277381217
764,100,125,50,67,26249267577
765,100,125,50,68,26244560805
766,100,125,50,69,26239166700
767,100,125,50,7,26250002432
768,100,125,50,70,26245348172
769,100,125,50,71,26260471794
770,100,125,50,72,26249269816
771,100,125,50,73,26237962437
772,100,125,50,74,26243796128
773,100,125,50,75,26260796047
774,100,125,50,76,26245017023
775,100,125,50,77,26241980942
776,100,125,50,78,26241375022
777,100,125,50,79,26240066021
778,100,125,50,8,26241841794
779,100,125,50,80,26241161890
780,100,125,50,81,26241646243
781,100,125,50,82,26240897545
782,100,125,50,83,26232793289
783,100,125,50,84,26245970776
784,100,125,50,85,26241411534
785,100,125,50,86,26237015496
786,100,125,50,87,26250762847
787,100,125,50,88,26246106092
788,100,125,50,89,26237592527
789,100,125,50,9,26257869697
790,100,125,50,90,26264191675
791,100,125,50,91,26241894235
792,100,125,50,92,26245350245
793,100,125,50,93,26247827428
794,100,125,50,94,26253822905
795,100,125,50,95,26249667600
796,100,125,50,96,26252611163
797,100,125,50,97,26257690375
798,100,125,50,98,26233778109
799,100,125,50,99,26238001848
800,100,130,50,0,26676741008
801,100,130,50,1,26644603170
802,100,130,50,10,26649616022
803,100,130,50,11,26653793234
804,100,130,50,12,26658017970
805,100,130,50,13,26645248246
806,100,130,50,14,26665397544
807,100,130,50,15,26648663681
808,100,130,50,16,26641899835
809,100,130,50,17,26649020038
810,100,130,50,18,26649104380
811,100,130,50,19,26649294099
812,100,130,50,2,26641433463
813,100,130,50,20,26636956117
814,100,130,50,21,26648326145
815,100,130,50,22,26641597012
816,100,130,50,23,26665811769
817,100,130,50,24,26649514350
818,100,130,50,25,26677156306
819,100,130,50,26,26653236301
820,100,130,50,27,26670742636
821,100,130,50,28,26644725599
822,100,130,50,29,26665304778
823,100,130,50,3,26649514286
824,100,130,50,30,26641152470
825,100,130,50,31,26661611164
826,100,130,50,32,26640629044
827,100,130,50,33,26637747512
828,100,130,50,34,26668595706
829,100,130,50,35,26649189896
830,100,130,50,36,26640998792
831,100,130,50,37,26661434389
832,100,130,50,38,26648344782
833,100,130,50,39,26670132241
834,100,130,50,4,26637262464
835,100,130,50,40,26637181609
836,100,130,50,41,26644246516
837,100,130,50,42,26644772167
838,100,130,50,43,26653842207
839,100,130,50,44,26648403720
840,100,130,50,45,26656337088
841,100,130,50,46,26645074428
842,100,130,50,47,26653058628
843,100,130,50,48,26636618216
844,100,130,50,49,26644328638
845,100,130,50,5,26641372905
846,100,130,50,50,26650363561
847,100,130,50,51,26637486686
848,100,130,50,52,26645656234
849,100,130,50,53,26640899685
850,100,130,50,54,26661985428
851,100,130,50,55,26650053724
852,100,130,50,56,26653283371
853,100,130,50,57,26665028277
854,100,130,50,58,26640388675
855,100,130,50,59,26644737169
856,100,130,50,6,26652997659
857,100,130,50,60,26645395740
858,100,130,50,61,26649456002
859,100,130,50,62,26650047116
860,100,130,50,63,26652977964
861,100,130,50,64,26630000548
862,100,130,50,65,26653668832
863,100,130,50,66,26657969485
864,100,130,50,67,26640870895
865,100,130,50,68,26644180006
866,100,130,50,69,26682165438
867,100,130,50,7,26661656301
868,100,130,50,70,26640126061
869,100,130,50,71,26652848470
870,100,130,50,72,26641511464
871,100,130,50,73,26645141029
872,100,130,50,74,26636890958
873,100,130,50,75,26641162092
874,100,130,50,76,26641797133
875,100,130,50,77,26639701737
876,100,130,50,78,26649255925
877,100,130,50,79,26685057433
878,100,130,50,8,26644638974
879,100,130,50,80,26676619911
880,100,130,50,81,26649107460
881,100,130,50,82,26661774466
882,100,130,50,83,26652136751
883,100,130,50,84,26667848079
884,100,130,50,85,26653296966
885,100,130,50,86,26661164790
886,100,130,50,87,26661454139
887,100,130,50,88,26641161338
888,100,130,50,89,26645040360
889,100,130,50,9,26642929057
890,100,130,50,90,26645207867
891,100,130,50,91,26640815841
892,100,130,50,92,26640508427
893,100,130,50,93,26645829084
894,100,130,50,94,26640348345
895,100,130,50,95,26640956059
896,100,130,50,96,26644106913
897,100,130,50,97,26660637762
898,100,130,50,98,26640671625
899,100,130,50,99,26648838872
900,100,135,50,0,27368768931
901,100,135,50,1,27357108454
902,100,135,50,10,27339737484
903,100,135,50,11,27357621539
904,100,135,50,12,27353121452
905,100,135,50,13,27357006474
906,100,135,50,14,27285495628
907,100,135,50,15,27389867032
908,100,135,50,16,27324482350
909,100,135,50,17,27341908820
910,100,135,50,18,27365772500
911,100,135,50,19,27349976145
912,100,135,50,2,27385671935
913,100,135,50,20,27365800302
914,100,135,50,21,27369135342
915,100,135,50,22,27337682112
916,100,135,50,23,27349640009
917,100,135,50,24,27426406643
918,100,135,50,25,27377596430
919,100,135,50,26,27372977138
920,100,135,50,27,27356860721
921,100,135,50,28,27320692293
922,100,135,50,29,27349493421
923,100,135,50,3,27346261845
924,100,135,50,30,27356739025
925,100,135,50,31,27377405807
926,100,135,50,32,27377907616
927,100,135,50,33,27368260596
928,100,135,50,34,27349624341
