,reps,interop_compute_ms,trial,runtime_ns
142,100,110,29,40416980697
143,100,110,3,40417493911
144,100,110,4,40507030101
145,100,110,5,40441226544
146,100,110,6,40421371842
147,100,110,7,40401000681
148,100,110,8,40419310094
149,100,110,9,40417848595
150,100,115,0,40817926676
151,100,115,1,40834053385
152,100,115,10,40822771304
153,100,115,11,40813254097
154,100,115,12,40810577434
155,100,115,13,40808748576
156,100,115,14,40816550561
157,100,115,15,40814384210
158,100,115,16,40824952854
159,100,115,17,40814977530
160,100,115,18,40808536276
161,100,115,19,40814840748
162,100,115,2,40833192353
163,100,115,20,40830479418
164,100,115,21,40809564071
165,100,115,22,40802954583
166,100,115,23,40819135503
167,100,115,24,40880237300
168,100,115,25,40813927725
169,100,115,26,40815906752
170,100,115,27,40841818689
171,100,115,28,40837352662
172,100,115,29,40816634199
173,100,115,3,40828508563
174,100,115,4,40810913439
175,100,115,5,40824618009
176,100,115,6,40824193917
177,100,115,7,40819695123
178,100,115,8,40823320715
179,100,115,9,40830320337
180,100,120,0,41266937324
181,100,120,1,41281554532
182,100,120,10,41249391477
183,100,120,11,41226013867
184,100,120,12,41352852446
185,100,120,13,41265468014
186,100,120,14,41316035478
187,100,120,15,41325972768
188,100,120,16,41284785026
189,100,120,17,41246864977
190,100,120,18,41228630063
191,100,120,19,41238035708
192,100,120,2,41369964635
193,100,120,20,41297040691
194,100,120,21,41257051571
195,100,120,22,41305009599
196,100,120,23,41243841625
197,100,120,24,41251666537
198,100,120,25,41277310534
199,100,120,26,41378928594
200,100,120,27,41289688636
201,100,120,28,41214025238
202,100,120,29,41357539490
203,100,120,3,41352685491
204,100,120,4,41273192289
205,100,120,5,41270289852
206,100,120,6,41273405990
207,100,120,7,41392431651
208,100,120,8,41301528900
209,100,120,9,41242119966
210,100,125,0,42016248418
211,100,125,1,42011593981
212,100,125,10,42023216199
213,100,125,11,41985107252
214,100,125,12,42028430322
215,100,125,13,41946420633
216,100,125,14,41996125899
217,100,125,15,41990392226
218,100,125,16,41968583792
219,100,125,17,41941206861
220,100,125,18,41991707772
221,100,125,19,41993160079
222,100,125,2,42005749281
223,100,125,20,41990173374
224,100,125,21,41991870981
225,100,125,22,41985001312
226,100,125,23,42005661028
227,100,125,24,42007982163
228,100,125,25,41992212406
229,100,125,26,42778894739
230,100,125,27,41993185235
231,100,125,28,41993139564
232,100,125,29,41994284740
233,100,125,3,41971676252
234,100,125,4,41990067426
235,100,125,5,41960276583
236,100,125,6,41986039881
237,100,125,7,42001647223
238,100,125,8,41981671161
239,100,125,9,41999142869
240,100,130,0,42426847945
241,100,130,1,42402989552
242,100,130,10,42428409616
243,100,130,11,42426157174
244,100,130,12,42415695934
245,100,130,13,42409293777
246,100,130,14,42437362577
247,100,130,15,42425536974
248,100,130,16,42414711877
249,100,130,17,42423726781
250,100,130,18,42408647269
251,100,130,19,42426108639
252,100,130,2,42442533027
253,100,130,20,42415868867
254,100,130,21,42402454580
255,100,130,22,42428578167
256,100,130,23,42417293971
257,100,130,24,42410391429
258,100,130,25,42406263700
259,100,130,26,42415833514
260,100,130,27,42426879490
261,100,130,28,42427961110
262,100,130,29,42442096161
263,100,130,3,42400632151
264,100,130,4,42425117652
265,100,130,5,42402881613
266,100,130,6,42407510724
267,100,130,7,42425541533
268,100,130,8,42406499672
269,100,130,9,42413789607
270,100,135,0,42837073054
271,100,135,1,42809711576
272,100,135,10,42800357958
273,100,135,11,42806838080
274,100,135,12,42823392932
275,100,135,13,42824854366
276,100,135,14,42826398674
277,100,135,15,42828891234
278,100,135,16,42808216853
279,100,135,17,42801311846
280,100,135,18,42804542683
281,100,135,19,42837724429
282,100,135,2,42832719424
283,100,135,20,42830529346
284,100,135,21,42799533529
285,100,135,22,42805536823
286,100,135,23,42827356354
287,100,135,24,42825591122
288,100,135,25,42811866451
289,100,135,26,42826286533
290,100,135,27,42809829719
291,100,135,28,42817181714
292,100,135,29,42812829200
293,100,135,3,42840459487
294,100,135,4,42825161120
295,100,135,5,42835351607
296,100,135,6,42805848124
297,100,135,7,42823499936
298,100,135,8,42812121150
299,100,135,9,42825160852
300,100,140,0,43246873906
301,100,140,1,43267437566
302,100,140,10,43329525158
303,100,140,11,43264479754
304,100,140,12,43268052358
305,100,140,13,43247722854
306,100,140,14,43277580860
307,100,140,15,43246987827
308,100,140,16,43323727981
309,100,140,17,43287098059
310,100,140,18,43213086113
311,100,140,19,43253175689
312,100,140,2,43305467591
313,100,140,20,43372246005
314,100,140,21,43243234911
315,100,140,22,43260853181
316,100,140,23,43263646786
317,100,140,24,43256890134
318,100,140,25,43293603743
319,100,140,26,43229464171
320,100,140,27,43221261504
321,100,140,28,43255866403
322,100,140,29,43218458173
323,100,140,3,43232316599
324,100,140,4,43250371433
325,100,140,5,43308234090
326,100,140,6,43293210747
327,100,140,7,43244242588
328,100,140,8,43277640296
329,100,140,9,43254965643
330,100,145,0,44008780720
331,100,145,1,43994152158
332,100,145,10,43977503123
333,100,145,11,44017319417
334,100,145,12,44010889617
335,100,145,13,43990301075
336,100,145,14,43999634101
337,100,145,15,44014150772
338,100,145,16,44012981287
339,100,145,17,43991736100
340,100,145,18,44003796876
341,100,145,19,44026969725
342,100,145,2,44010483028
343,100,145,20,44017799492
344,100,145,21,43996752683
345,100,145,22,43987966229
346,100,145,23,43993170510
347,100,145,24,43972786216
348,100,145,25,43971823177
349,100,145,26,44012196990
350,100,145,27,44016439660
351,100,145,28,44002272540
352,100,145,29,43991413248
353,100,145,3,43983639767
354,100,145,4,43989249573
355,100,145,5,43999212397
356,100,145,6,44000552794
357,100,145,7,43988714552
358,100,145,8,43976336389
359,100,145,9,43989556289
360,100,150,0,44409119223
361,100,150,1,44413176011
362,100,150,10,44403534514
363,100,150,11,44427822131
364,100,150,12,44426781588
365,100,150,13,44423430697
366,100,150,14,44438072592
367,100,150,15,44402723942
368,100,150,16,44426451430
369,100,150,17,44410957718
370,100,150,18,44407252825
371,100,150,19,44409856185
372,100,150,2,44430145794
373,100,150,20,44422735382
374,100,150,21,44442250855
375,100,150,22,44420169629
376,100,150,23,44409825685
377,100,150,24,44424577034
378,100,150,25,44413974521
379,100,150,26,44427812851
380,100,150,27,44427701800
381,100,150,28,44449604163
382,100,150,29,44409519500
383,100,150,3,44416019816
384,100,150,4,44418580187
385,100,150,5,44412913532
386,100,150,6,44417729241
387,100,150,7,44416359975
388,100,150,8,44419260948
389,100,150,9,44414740669
390,100,15,0,30817237718
391,100,15,1,30815800816
392,100,15,10,30810961559
393,100,15,11,30800171800
394,100,15,12,30810848976
395,100,15,13,30824761447
396,100,15,14,30824310261
397,100,15,15,30812972295
398,100,15,16,30812740639
399,100,15,17,30800059934
400,100,15,18,30800717999
401,100,15,19,30813356186
402,100,15,2,30810350507
403,100,15,20,30812128079
404,100,15,21,30814596804
405,100,15,22,30812809200
406,100,15,23,30829697503
407,100,15,24,30809047719
408,100,15,25,30814386370
409,100,15,26,30805548240
410,100,15,27,30799901796
411,100,15,28,30801376243
412,100,15,29,30835385905
413,100,15,3,30819652587
414,100,15,4,30840100906
415,100,15,5,30817829597
416,100,15,6,30806944963
417,100,15,7,30815515095
418,100,15,8,30811111994
419,100,15,9,30804341515
420,100,20,0,31253276685
421,100,20,1,31245755968
422,100,20,10,31237260782
423,100,20,11,31221698647
424,100,20,12,31226568902
425,100,20,13,31221453531
426,100,20,14,31356661490
427,100,20,15,31303531105
428,100,20,16,31329471109
429,100,20,17,31238414332
430,100,20,18,31238409681
431,100,20,19,31255228813
432,100,20,2,31225404674
433,100,20,20,31205767899
434,100,20,21,31220304967
435,100,20,22,31238494893
436,100,20,23,31272687820
437,100,20,24,31237515137
438,100,20,25,31324126535
439,100,20,26,31277570307
440,100,20,27,31225081206
441,100,20,28,31240711248
442,100,20,29,31263588703
443,100,20,3,31217239548
444,100,20,4,31225392766
445,100,20,5,31205934787
446,100,20,6,31225790299
447,100,20,7,31253842247
448,100,20,8,31290781919
449,100,20,9,31284723003
450,100,25,0,31970139261
451,100,25,1,31954583258
452,100,25,10,31906376431
453,100,25,11,31925133028
454,100,25,12,31961663277
455,100,25,13,32005913405
456,100,25,14,32004291439
457,100,25,15,31927230541
458,100,25,16,32024339088
459,100,25,17,31904884314
460,100,25,18,31985232838
461,100,25,19,31986268086
462,100,25,2,31982409468
463,100,25,20,32005358908
464,100,25,21,31972351361
465,100,25,22,32000371374
466,100,25,23,31982323028
467,100,25,24,31973573943
468,100,25,25,31999361073
469,100,25,26,31920419997
470,100,25,27,31925496674
471,100,25,28,31974975110
472,100,25,29,31986212406
473,100,25,3,31937915556
474,100,25,4,31936509959
475,100,25,5,32010987301
476,100,25,6,31918562896
477,100,25,7,31975809512
478,100,25,8,32002471096
479,100,25,9,32018219727
480,100,30,0,32410116110
481,100,30,1,32417419000
482,100,30,10,32410179670
483,100,30,11,32410094543
484,100,30,12,32426041788
485,100,30,13,32419722658
486,100,30,14,32422515680
487,100,30,15,32424313967
488,100,30,16,32409965618
489,100,30,17,32426878052
490,100,30,18,32410272252
491,100,30,19,32400772202
492,100,30,2,32407973190
493,100,30,20,32410539076
494,100,30,21,32431360809
495,100,30,22,32414607091
496,100,30,23,32417451574
497,100,30,24,32419317558
498,100,30,25,32415037707
499,100,30,26,32410308642
500,100,30,27,32411592124
501,100,30,28,32410893458
502,100,30,29,32430631315
503,100,30,3,32424472351
504,100,30,4,32417705843
505,100,30,5,32435307741
506,100,30,6,32408276973
507,100,30,7,32422183109
508,100,30,8,32405742335
509,100,30,9,32408494951
510,100,35,0,32824613211
511,100,35,1,32801987264
512,100,35,10,32846750965
513,100,35,11,32817634173
514,100,35,12,32808690722
515,100,35,13,32817844213
516,100,35,14,32822477244
517,100,35,15,32825848603
518,100,35,16,32817146507
519,100,35,17,32803608995
520,100,35,18,32814883227
521,100,35,19,32817361897
522,100,35,2,32806037990
523,100,35,20,32809650948
524,100,35,21,32808529524
525,100,35,22,32812567364
526,100,35,23,32824391728
527,100,35,24,32806835422
528,100,35,25,32818415873
529,100,35,26,32809323766
530,100,35,27,32811312478
531,100,35,28,32830192009
532,100,35,29,32802625479
533,100,35,3,32806501837
534,100,35,4,32809236161
535,100,35,5,32807158968
536,100,35,6,32810843666
537,100,35,7,32811520670
538,100,35,8,32801847156
539,100,35,9,32807665492
540,100,40,0,33228308386
541,100,40,1,33274563793
542,100,40,10,33212653593
543,100,40,11,33247984730
544,100,40,12,33237076494
545,100,40,13,33247648367
546,100,40,14,33229286124
547,100,40,15,33236673872
548,100,40,16,33264356667
549,100,40,17,33299436990
550,100,40,18,33307423085
551,100,40,19,33246834280
552,100,40,2,33202461231
553,100,40,20,33255587768
554,100,40,21,33228866076
555,100,40,22,33243731230
556,100,40,23,33224840619
557,100,40,24,33273108930
558,100,40,25,33299207877
559,100,40,26,33263580333
560,100,40,27,33262338119
561,100,40,28,33233566437
562,100,40,29,33243271047
563,100,40,3,33251044529
564,100,40,4,33202429543
565,100,40,5,33239793507
566,100,40,6,33253939412
567,100,40,7,33201290669
568,100,40,8,33208223347
569,100,40,9,33294078912
570,100,45,0,33881142096
571,100,45,1,33956791146
572,100,45,10,33946576415
573,100,45,11,33933188400
574,100,45,12,33998972598
575,100,45,13,34030111440
576,100,45,14,33962128731
577,100,45,15,33960970559
578,100,45,16,34005409900
579,100,45,17,33986930041
580,100,45,18,33961993166
581,100,45,19,33932565873
582,100,45,2,33950049723
583,100,45,20,33990987594
584,100,45,21,33943609587
585,100,45,22,33986171071
586,100,45,23,33979003717
587,100,45,24,33917540425
588,100,45,25,33999851980
589,100,45,26,33978663289
590,100,45,27,33956899460
591,100,45,28,33897634056
592,100,45,29,34009999032
593,100,45,3,34001430591
594,100,45,4,33959234446
595,100,45,5,33931089520
596,100,45,6,33977222188
597,100,45,7,34019832201
598,100,45,8,33956046044
599,100,45,9,33966339079
600,100,50,0,34413741476
601,100,50,1,34401459321
602,100,50,10,34400978222
603,100,50,11,34401798274
604,100,50,12,34421349770
605,100,50,13,34418796383
606,100,50,14,34407605848
607,100,50,15,34427339198
608,100,50,16,34433849057
609,100,50,17,34405612950
610,100,50,18,34423670844
611,100,50,19,34403041437
612,100,50,2,34449170907
613,100,50,20,34438545452
614,100,50,21,34418589737
615,100,50,22,34428367610
616,100,50,23,34419036937
617,100,50,24,34402719873
618,100,50,25,34407081347
619,100,50,26,34422874854
620,100,50,27,34413275989
621,100,50,28,34402897818
622,100,50,29,34434592375
623,100,50,3,34406221853
624,100,50,4,34409713719
625,100,50,5,34408101500
626,100,50,6,34400758317
627,100,50,7,34425047188
628,100,50,8,34400206951
629,100,50,9,34402349385
630,100,55,0,34827657194
631,100,55,1,34815326700
632,100,55,10,34806554840
633,100,55,11,34810623510
634,100,55,12,34843424763
635,100,55,13,34839938794
636,100,55,14,34824364537
637,100,55,15,34826172835
638,100,55,16,34833774959
639,100,55,17,34816736973
640,100,55,18,34807093313
641,100,55,19,34805981200
642,100,55,2,34809433565
643,100,55,20,34812571816
644,100,55,21,34809814033
645,100,55,22,34812768007
646,100,55,23,34824780086
647,100,55,24,34801787911
648,100,55,25,34822354091
649,100,55,26,34810287849
650,100,55,27,34819403783
651,100,55,28,34799992508
652,100,55,29,34825872091
653,100,55,3,34816525349
654,100,55,4,34806865401
655,100,55,5,34832997881
656,100,55,6,34816726245
657,100,55,7,34812876540
658,100,55,8,34814175785
659,100,55,9,34813949551
660,100,5,0,29925668432
661,100,5,1,29938345146
662,100,5,10,29965448888
663,100,5,11,29975101171
664,100,5,12,29878762065
665,100,5,13,29985202358
666,100,5,14,29942038037
667,100,5,15,30017938881
668,100,5,16,29988135858
669,100,5,17,29986363464
670,100,5,18,29957844373
671,100,5,19,29973023818
672,100,5,2,29976955291
673,100,5,20,29986128960
674,100,5,21,29998812966
675,100,5,22,29914397768
676,100,5,23,29974333431
677,100,5,24,29948226335
678,100,5,25,29987550599
679,100,5,26,29977567736
680,100,5,27,30045696504
681,100,5,28,29896302051
682,100,5,29,29936988763
683,100,5,3,29897405494
684,100,5,4,29935822880
685,100,5,5,29949465058
686,100,5,6,29919072398
687,100,5,7,29984565700
688,100,5,8,29957815477
689,100,5,9,29938081733
690,100,60,0,35294377390
691,100,60,1,35246286874
692,100,60,10,35236719299
693,100,60,11,35244833079
694,100,60,12,35290417577
695,100,60,13,35263413476
696,100,60,14,35217122261
697,100,60,15,35212711069
698,100,60,16,35272680261
699,100,60,17,35248630202
700,100,60,18,35314667248
701,100,60,19,35227849225
702,100,60,2,35296991199
703,100,60,20,35203156390
704,100,60,21,35285266282
705,100,60,22,35232462464
706,100,60,23,35229619421
707,100,60,24,35235459225
708,100,60,25,35286406659
709,100,60,26,35285640279
710,100,60,27,35270381186
711,100,60,28,35230578487
712,100,60,29,35243768458
713,100,60,3,35262934261
714,100,60,4,35231152943
715,100,60,5,35221512640
716,100,60,6,35314757282
717,100,60,7,35218577921
718,100,60,8,35217172443
719,100,60,9,35219615933
720,100,65,0,35967829701
721,100,65,1,35933760409
722,100,65,10,35960883289
723,100,65,11,35986990681
724,100,65,12,35923187667
725,100,65,13,35933385729
726,100,65,14,35991254115
727,100,65,15,35978450802
728,100,65,16,36020702210
729,100,65,17,35994409019
730,100,65,18,35967553166
731,100,65,19,36008421467
732,100,65,2,36001932823
733,100,65,20,35951272318
734,100,65,21,35987870495
735,100,65,22,35982440058
736,100,65,23,35952272845
737,100,65,24,35960150629
738,100,65,25,35987245492
739,100,65,26,35969087769
740,100,65,27,35992388960
741,100,65,28,35918028705
742,100,65,29,36013399538
743,100,65,3,35974593672
744,100,65,4,35903846338
745,100,65,5,35982672842
746,100,65,6,35965316250
747,100,65,7,35955901933
748,100,65,8,35964967503
749,100,65,9,36007110855
750,100,70,0,36409475028
751,100,70,1,36402881931
752,100,70,10,36418661932
753,100,70,11,36402198489
754,100,70,12,36418097599
755,100,70,13,36436999104
756,100,70,14,36417048898
757,100,70,15,36414054845
758,100,70,16,36411465880
759,100,70,17,36417757963
760,100,70,18,36416856521
761,100,70,19,36409982365
762,100,70,2,36409160558
763,100,70,20,36419461923
764,100,70,21,36415731382
765,100,70,22,36421127391
766,100,70,23,36429487635
767,100,70,24,36408984415
768,100,70,25,36409464401
769,100,70,26,36418178162
770,100,70,27,36428440789
771,100,70,28,36428035810
772,100,70,29,36410607754
773,100,70,3,36413547951
774,100,70,4,36421846191
775,100,70,5,36418845372
776,100,70,6,36420712502
777,100,70,7,36428556338
778,100,70,8,36416996619
779,100,70,9,36425446513
780,100,75,0,36811761077
781,100,75,1,36822887189
782,100,75,10,36818829932
783,100,75,11,36806995617
784,100,75,12,36818642301
785,100,75,13,36802583474
786,100,75,14,36808943377
787,100,75,15,36834012862
788,100,75,16,36809779827
789,100,75,17,36812888842
790,100,75,18,36821523091
791,100,75,19,36800955008
792,100,75,2,36835078298
793,100,75,20,36818527271
794,100,75,21,36831759052
795,100,75,22,36801053368
796,100,75,23,36837721691
797,100,75,24,36803331695
798,100,75,25,36802561058
799,100,75,26,36814370123
800,100,75,27,36810411181
801,100,75,28,36847239509
802,100,75,29,36830182792
803,100,75,3,36830769340
804,100,75,4,36818152105
805,100,75,5,36820986486
806,100,75,6,36825255999
807,100,75,7,36810504242
808,100,75,8,36825796778
809,100,75,9,36814151648
810,100,80,0,37244929090
811,100,80,1,37303627791
812,100,80,10,37269808648
813,100,80,11,37266730788
814,100,80,12,37302024008
815,100,80,13,37260608088
816,100,80,14,37241358109
817,100,80,15,37257683204
818,100,80,16,37240421549
819,100,80,17,37241430995
820,100,80,18,37271634690
821,100,80,19,37276198196
822,100,80,2,37267683498
823,100,80,20,37225491167
824,100,80,21,37261539705
825,100,80,22,37256197390
826,100,80,23,37249199047
827,100,80,24,37332078935
828,100,80,25,37256165213
829,100,80,26,37270870984
830,100,80,27,37229687053
831,100,80,28,37236925075
832,100,80,29,37277210116
833,100,80,3,37263230819
834,100,80,4,37244420315
835,100,80,5,37233233560
836,100,80,6,37214192316
837,100,80,7,37258717721
838,100,80,8,37269763302
839,100,80,9,37245891132
840,100,85,0,37956451371
841,100,85,1,38018600004
842,100,85,10,37970810854
843,100,85,11,38001818309
844,100,85,12,38014339443
845,100,85,13,37999244626
846,100,85,14,38019652117
847,100,85,15,37990935274
848,100,85,16,38012718727
849,100,85,17,37979318779
850,100,85,18,38002466309
851,100,85,19,37988483574
852,100,85,2,37998433452
853,100,85,20,37962334071
854,100,85,21,37962234881
855,100,85,22,38015788394
856,100,85,23,37994275010
857,100,85,24,38004567230
858,100,85,25,38119779625
859,100,85,26,38006702053
860,100,85,27,38010149965
861,100,85,28,37998626540
862,100,85,29,37935323812
863,100,85,3,37990859968
864,100,85,4,37996552611
865,100,85,5,37906105109
866,100,85,6,37951873353
867,100,85,7,37988949229
868,100,85,8,37970996068
869,100,85,9,38002764808
870,100,90,0,38431692159
871,100,90,1,38427164708
872,100,90,10,38418924107
873,100,90,11,38419037064
874,100,90,12,38412776982
875,100,90,13,38419432018
876,100,90,14,38417236792
877,100,90,15,38407967699
878,100,90,16,38405620425
879,100,90,17,38410731891
880,100,90,18,38414480207
881,100,90,19,38414809256
882,100,90,2,38419193041
883,100,90,20,38409061772
884,100,90,21,38440196930
885,100,90,22,38406742247
886,100,90,23,38402493675
887,100,90,24,38403433272
888,100,90,25,38413310720
889,100,90,26,38400080234
890,100,90,27,38426263735
891,100,90,28,38416242668
892,100,90,29,38399983939
893,100,90,3,38410446126
894,100,90,4,38404417807
895,100,90,5,38411531700
896,100,90,6,38407447825
897,100,90,7,38413819720
898,100,90,8,38417380904
899,100,90,9,38411144050
900,100,95,0,38809809059
901,100,95,1,38818295993
902,100,95,10,38801767799
903,100,95,11,38819197723
904,100,95,12,38820521076
905,100,95,13,38809120672
906,100,95,14,38824888242
907,100,95,15,38814863895
908,100,95,16,38815623086
909,100,95,17,38817935364
910,100,95,18,38811690914
911,100,95,19,38800381295
912,100,95,2,38811058702
913,100,95,20,38801462671
914,100,95,21,38816682188
915,100,95,22,38823064669
916,100,95,23,38829390035
917,100,95,24,38825393010
918,100,95,25,38808139104
919,100,95,26,38805809607
920,100,95,27,38823744683
921,100,95,28,38814962415
922,100,95,29,38820602436
923,100,95,3,38828471509
924,100,95,4,38819099648
925,100,95,5,38837543622
926,100,95,6,38804653374
927,100,95,7,38802477027
928,100,95,8,38824422745
929,100,95,9,38818964251
930,1,0,0,694779723
931,1,0,1,693737559
932,1,0,10,687592432
933,1,0,11,691043186
934,1,0,12,687402658
935,1,0,13,689162936
936,1,0,14,691566113
937,1,0,15,688734735
938,1,0,16,687706375
939,1,0,17,689518321
940,1,0,18,689935105
941,1,0,19,687482148
942,1,0,2,690229500
943,1,0,20,690551226
944,1,0,21,690383242
945,1,0,22,689171351
946,1,0,23,689606644
947,1,0,24,687713291
948,1,0,25,691743147
949,1,0,26,691178512
950,1,0,27,689484433
951,1,0,28,690243755
952,1,0,29,689005805
953,1,0,3,689315055
954,1,0,4,688356547
955,1,0,5,693610780
956,1,0,6,689032811
957,1,0,7,688884895
958,1,0,8,691538533
959,1,0,9,689238823
960,1,100,0,790010704
961,1,100,1,790984357
962,1,100,10,788754819
963,1,100,11,790231775
964,1,100,12,789602961
965,1,100,13,790075071
966,1,100,14,792025447
967,1,100,15,791023637
968,1,100,16,791240356
969,1,100,17,788993747
970,1,100,18,790584427
971,1,100,19,794436647
972,1,100,2,790147457
973,1,100,20,787870431
974,1,100,21,788544739
975,1,100,22,795196234
976,1,100,23,788441787
977,1,100,24,789125644
978,1,100,25,790662577
979,1,100,26,795633762
980,1,100,27,794959410
981,1,100,28,793448105
982,1,100,29,792811864
983,1,100,3,793126087
984,1,100,4,791865291
985,1,100,5,790552887
986,1,100,6,793749174
987,1,100,7,792678716
988,1,100,8,788390210
989,1,100,9,794985794
990,1,105,0,797710701
991,1,105,1,799025966
992,1,105,10,798751751
993,1,105,11,795888813
994,1,105,12,796905511
995,1,105,13,795554956
996,1,105,14,797654553
997,1,105,15,798742119
998,1,105,16,796176400
999,1,105,17,798686187
1000,1,105,18,797489711
1001,1,105,19,798611390
1002,1,105,2,799208632
1003,1,105,20,799042020
1004,1,105,21,798440161
1005,1,105,22,800989019
1006,1,105,23,797694652
1007,1,105,24,795643111
1008,1,105,25,797040982
1009,1,105,26,796228440
1010,1,105,27,795652481
1011,1,105,28,796666922
1012,1,105,29,798243580
1013,1,105,3,798400908
1014,1,105,4,796496632
1015,1,105,5,796494701
1016,1,105,6,797642550
1017,1,105,7,797628095
1018,1,105,8,797728887
1019,1,105,9,798932990
1020,1,10,0,702847211
1021,1,10,1,700838991
1022,1,10,10,702914148
1023,1,10,11,702283285
1024,1,10,12,702226018
1025,1,10,13,700195934
1026,1,10,14,703446063
1027,1,10,15,701893377
1028,1,10,16,699895676
1029,1,10,17,700256435
1030,1,10,18,701139977
1031,1,10,19,699628178
1032,1,10,2,700488485
1033,1,10,20,701001941
1034,1,10,21,700042649
1035,1,10,22,700486514
1036,1,10,23,703340630
1037,1,10,24,699640772
1038,1,10,25,702647136
1039,1,10,26,702570697
1040,1,10,27,701068520
1041,1,10,28,703213625
1042,1,10,29,703274445
1043,1,10,3,701312906
1044,1,10,4,701811206
1045,1,10,5,700285110
1046,1,10,6,700911961
1047,1,10,7,739125379
1048,1,10,8,700806385
1049,1,10,9,700478711
1050,1,110,0,799606514
1051,1,110,1,801108158
1052,1,110,10,800241070
1053,1,110,11,802859661
1054,1,110,12,802931313
1055,1,110,13,801669354
1056,1,110,14,801231042
1057,1,110,15,801375727
1058,1,110,16,799556130
1059,1,110,17,803249692
1060,1,110,18,800798749
1061,1,110,19,801325649
1062,1,110,2,801054039
1063,1,110,20,801533832
1064,1,110,21,803730410
1065,1,110,22,801509868
1066,1,110,23,801813231
1067,1,110,24,803399025
1068,1,110,25,801087525
1069,1,110,26,801612345
1070,1,110,27,803094926
1071,1,110,28,800823031
1072,1,110,29,802126005
1073,1,110,3,802089729
1074,1,110,4,803283664
1075,1,110,5,803646207
1076,1,110,6,800218750
1077,1,110,7,800600269
